cost,cost_step,batches,learning rate,batch_size,per_batch,dropout,beta,k_conv,n_conv1,n_conv2,n_layer,n_lstm,n_steps,train step,xentropy,rmse,accuracy,xentropy_last,rmse_last,accuracy_last
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,166,9.04823,0.0321151,0.0346226,3.81482,0.0321809,0.1
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,167,9.04628,0.0318985,0.0313208,3.83,0.0319626,0.05
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,168,9.0436,0.0316904,0.0337736,3.78314,0.0317506,0.07
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,169,9.03854,0.0314865,0.0335849,3.81484,0.0315531,0.06
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,170,9.03957,0.0312884,0.0358491,3.79559,0.0313432,0.06
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,171,9.03868,0.0311017,0.035283,3.79831,0.0311533,0.05
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,172,9.03706,0.0309216,0.0375472,3.78924,0.030984,0.08
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,173,9.03946,0.0307349,0.0348113,3.76663,0.0308009,0.05
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,174,9.04284,0.0305447,0.0363208,3.79408,0.030603,0.1
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,175,9.04072,0.0303508,0.0338679,3.78703,0.0304186,0.06
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,176,9.04029,0.03015,0.0326415,3.80319,0.0302103,0.08
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,177,9.04405,0.029942,0.0334906,3.81436,0.0300034,0.06
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,178,9.04187,0.0297367,0.0371698,3.82799,0.0297776,0.08
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,179,9.0389,0.0295455,0.0357547,3.79639,0.0296033,0.08
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,180,9.04002,0.0293629,0.0361321,3.80217,0.0294028,0.05
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,181,9.03875,0.0291879,0.0348113,3.79233,0.0292542,0.09
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,182,9.03815,0.0290141,0.035,3.81811,0.0290821,0.04
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,183,9.04187,0.0288382,0.0358491,3.82881,0.0288863,0.04
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,184,9.03938,0.028665,0.0326415,3.77528,0.0287283,0.06
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,185,9.0402,0.0284852,0.035,3.81591,0.0285554,0.07
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,186,9.0447,0.0283016,0.0338679,3.81904,0.0283421,0.08
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,187,9.03727,0.028119,0.0371698,3.81565,0.028188,0.1
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,188,9.04292,0.0279402,0.0331132,3.77735,0.028009,0.08
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,189,9.04267,0.0277543,0.0332075,3.80605,0.0278204,0.04
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,190,9.04167,0.027581,0.0366038,3.80429,0.0276475,0.03
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,191,9.04222,0.0274128,0.0363208,3.81616,0.0274763,0.09
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,192,9.03805,0.0272495,0.0358491,3.82537,0.0273147,0.11
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,193,9.03873,0.0270858,0.0360377,3.77887,0.0271462,0.06
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,194,9.03246,0.0269175,0.0360377,3.8196,0.0269794,0.06
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,195,9.0316,0.0267472,0.0342453,3.79546,0.0268024,0.09
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,196,9.02805,0.0265828,0.0346226,3.77327,0.0266433,0.06
