cost,cost_step,batches,learning rate,batch_size,per_batch,dropout,k_conv,n_conv1,n_conv2,n_layer,n_lstm,n_steps,train step,xentropy,rmse,accuracy,xentropy_last,rmse_last,accuracy_last
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1210,11.6706,0.00457765,0.0525943,3.33841,0.00461619,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1220,11.6705,0.00459073,0.0544811,3.31723,0.00463808,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1230,11.6686,0.00457687,0.053066,3.3129,0.00463518,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1240,11.6804,0.00457516,0.0351415,3.32161,0.00460535,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1250,11.6781,0.00458,0.0360849,3.32952,0.00463201,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1260,11.6857,0.00458725,0.0535377,3.32748,0.00464306,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1270,11.6899,0.0045677,0.0537736,3.33294,0.00461701,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1280,11.6863,0.00458103,0.0580189,3.32475,0.0046313,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1290,11.6921,0.00456785,0.0537736,3.31088,0.00461441,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1300,11.69,0.00457229,0.0334906,3.31632,0.00461625,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1310,11.7011,0.00458132,0.0525943,3.32808,0.00462265,0.025
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1320,11.6963,0.00458772,0.0570755,3.29501,0.00463178,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1330,11.7045,0.00456021,0.0363208,3.33417,0.00460225,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1340,11.7082,0.00456188,0.0349057,3.33229,0.00460588,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1350,11.6773,0.00458157,0.0535377,3.32195,0.00462638,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1360,11.6152,0.00456832,0.0391509,3.3278,0.00462371,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1370,11.6102,0.00459572,0.0497642,3.33905,0.00463906,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1380,11.6119,0.00456959,0.0561321,3.30099,0.00461067,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1390,11.6149,0.00457465,0.0337264,3.31576,0.00462023,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1400,11.6177,0.00459516,0.0504717,3.34102,0.00464002,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1410,11.6186,0.00458387,0.0575472,3.30186,0.00463925,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1420,11.6235,0.00458347,0.0584906,3.31332,0.00462926,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1430,11.6269,0.00458909,0.0372641,3.32501,0.0046306,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1440,11.6297,0.00457365,0.0360849,3.34848,0.00461939,0.025
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1450,11.636,0.00456656,0.0540094,3.3194,0.00459777,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1460,11.6376,0.00457766,0.0377358,3.31757,0.00461903,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1470,11.6362,0.0045649,0.0356132,3.30227,0.004606,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1480,11.6399,0.00457702,0.0351415,3.32009,0.00462604,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1490,11.651,0.00458624,0.0556604,3.34906,0.00463686,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1500,11.6518,0.00458181,0.0353774,3.32738,0.00462272,0.025
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1510,9.90087,0.00637423,0.0113208,4.16023,0.0064346,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1520,9.48687,0.00604648,0.0271226,3.62352,0.00609705,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1530,9.493,0.00615256,0.0235849,3.36511,0.00622544,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1540,9.34639,0.00483087,0.0808962,3.26214,0.00487396,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1550,9.39951,0.00496375,0.0339623,3.21499,0.00501208,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1560,9.37177,0.00490665,0.0266509,3.20004,0.00494601,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1570,9.39681,0.00481705,0.0294811,3.2025,0.00486507,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1580,9.38008,0.00486656,0.0290094,3.19335,0.00491918,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1590,9.384,0.00484816,0.0653302,3.20737,0.00489933,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1600,9.39953,0.00486122,0.0634434,3.20947,0.00491662,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1610,9.39488,0.00485056,0.0658019,3.1825,0.0048959,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1620,9.40237,0.00485803,0.0337264,3.19156,0.00490356,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1630,9.40348,0.0048544,0.0320755,3.17326,0.00490232,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1640,9.40945,0.00484814,0.0320755,3.19503,0.00489004,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1650,9.41069,0.00485152,0.0353774,3.20061,0.00490278,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1660,9.39213,0.0048661,0.0285377,3.21459,0.00492058,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1670,9.38227,0.0048456,0.0365566,3.17916,0.00488561,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1680,9.42596,0.00484283,0.0283019,3.18979,0.0048945,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1690,9.42842,0.00485031,0.0629717,3.20646,0.00489781,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1700,9.43344,0.00485172,0.0332547,3.19779,0.00489801,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1710,9.43398,0.00485656,0.0636792,3.20582,0.00490293,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1720,9.43843,0.00485291,0.0294811,3.20793,0.00489609,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1730,9.44539,0.00485227,0.0308962,3.19939,0.0049067,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1740,9.444,0.00484497,0.0669811,3.19904,0.00489274,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1750,9.44665,0.00485316,0.0662736,3.21032,0.00491253,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1760,9.45559,0.00485698,0.0353774,3.20637,0.00490332,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1770,9.45672,0.00485948,0.0641509,3.20538,0.00489791,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1780,9.46321,0.00485274,0.0502358,3.18946,0.00490014,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1790,9.46826,0.00484917,0.029717,3.20954,0.00489659,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1800,9.46449,0.00484055,0.0349057,3.20703,0.00489076,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1810,9.47295,0.00485064,0.0242925,3.21812,0.00490265,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1820,9.47346,0.00484733,0.0330189,3.21591,0.00489293,0.025
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1830,9.47983,0.00484667,0.0365566,3.20916,0.00488521,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1840,9.47957,0.00485942,0.0334906,3.19815,0.00490951,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1850,9.48736,0.00484798,0.0330189,3.21734,0.00488233,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1860,9.49772,0.00484251,0.0323113,3.20512,0.00489208,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1870,9.4957,0.00485037,0.0294811,3.1884,0.0049067,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1880,9.50007,0.00485036,0.0301887,3.21088,0.00489756,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1890,9.49982,0.00484452,0.0641509,3.21874,0.00489091,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1900,9.50987,0.0048468,0.0304245,3.19272,0.00489749,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1910,9.51111,0.00485788,0.0313679,3.18601,0.00490515,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1920,9.51519,0.00486173,0.0320755,3.20671,0.00491011,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1930,9.51744,0.0048526,0.0669811,3.20456,0.00490093,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1940,9.52173,0.00485016,0.0634434,3.19113,0.00489739,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1950,9.51985,0.00485494,0.0662736,3.21102,0.00489667,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1960,9.52738,0.00486944,0.0646226,3.20454,0.0049184,0.025
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1970,9.52786,0.00485778,0.0625,3.20529,0.00490422,0.025
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1980,9.53355,0.00485406,0.0334906,3.21225,0.00489617,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1990,9.53802,0.00483966,0.0313679,3.21873,0.00488387,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2000,9.54539,0.00485494,0.0318396,3.20722,0.00490248,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2010,9.40337,0.00617401,0.0165094,3.51204,0.00622987,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2020,10.2036,0.00756179,0.0429245,3.2006,0.00762774,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2030,10.2429,0.00673641,0.0448113,3.05404,0.00688062,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2040,10.3325,0.00572939,0.0398585,2.99973,0.00578223,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2050,10.3811,0.00578555,0.0443396,2.9614,0.00586162,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2060,10.4339,0.00599114,0.0448113,2.9654,0.00605083,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2070,10.4288,0.0057804,0.0448113,2.95061,0.00583045,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2080,10.4587,0.00579204,0.0448113,2.94255,0.00584416,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2090,10.4716,0.005844,0.0448113,2.94323,0.00592106,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2100,10.4898,0.00583326,0.0448113,2.92771,0.00589651,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2110,10.4941,0.00580713,0.0448113,2.94313,0.00587131,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2120,10.5135,0.00581623,0.0450472,2.95194,0.00585622,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2130,10.5195,0.00583762,0.0448113,2.96054,0.00587677,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2140,10.5233,0.0058004,0.0448113,2.93464,0.00587421,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2150,10.5402,0.00581835,0.0448113,2.94049,0.00588622,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2160,10.5482,0.00583431,0.0450472,2.93835,0.00589239,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2170,10.5593,0.0057992,0.0448113,2.94016,0.00584998,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2180,10.5701,0.00582665,0.0448113,2.95312,0.0058799,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2190,10.5815,0.00582073,0.0448113,2.95199,0.00587328,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2200,10.5921,0.0058273,0.0448113,2.95743,0.00589596,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2210,10.61,0.00581341,0.0448113,2.94698,0.00586366,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2220,10.618,0.00583028,0.0448113,2.94034,0.00588646,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2230,10.633,0.00582942,0.0448113,2.94838,0.00590257,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2240,10.6417,0.00580049,0.0448113,2.94128,0.00587145,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2250,10.6492,0.00581977,0.0448113,2.95373,0.00588522,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2260,10.665,0.00583184,0.0448113,2.94966,0.00590182,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2270,10.6704,0.00580571,0.0448113,2.93463,0.00588144,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2280,10.6804,0.00585525,0.0448113,2.93137,0.0059037,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2290,10.6896,0.00580192,0.0448113,2.94722,0.00585829,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2300,10.6982,0.00579814,0.0448113,2.95342,0.00586103,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2310,10.705,0.00584008,0.0445755,2.95446,0.00589898,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2320,10.7188,0.00583102,0.0448113,2.95086,0.00589584,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2330,10.728,0.00582008,0.0448113,2.94819,0.00587604,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2340,10.7358,0.00582448,0.0448113,2.95549,0.00588348,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2350,10.7464,0.00584104,0.0448113,2.92555,0.00590126,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2360,10.7538,0.00579671,0.0448113,2.94133,0.00583786,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2370,10.766,0.00581598,0.0448113,2.9521,0.00587422,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2380,10.7716,0.00581355,0.0445755,2.95701,0.00586306,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2390,10.7824,0.00580974,0.0448113,2.94421,0.00588372,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2400,10.7908,0.00585014,0.0448113,2.93938,0.00591448,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2410,10.7981,0.0058362,0.0448113,2.94259,0.00587914,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2420,10.8071,0.0058005,0.0445755,2.95094,0.0058658,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2430,10.8125,0.00581374,0.0448113,2.93745,0.00587454,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2440,10.8197,0.00579794,0.0448113,2.94959,0.00586201,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2450,10.8356,0.0058142,0.0448113,2.9448,0.00587213,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2460,10.8406,0.00585094,0.0448113,2.9543,0.00590456,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2470,10.8487,0.00581322,0.0448113,2.93636,0.00588046,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2480,10.8587,0.00582174,0.0448113,2.94525,0.0058928,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,2490,10.8633,0.00582714,0.0448113,2.93103,0.00589997,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,-1,11.6432,0.0058219,0.016449,11.6426,0.00586185,0.025641
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,0,7.54134,0.000530453,0.0,7.54023,0.000530791,0.0
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,10,9.98948,0.0054711,0.0341981,3.24914,0.00555067,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,20,11.9512,0.00519064,0.0341981,3.15832,0.00524109,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,30,12.6413,0.00509857,0.0330189,3.18207,0.00514866,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,40,12.89,0.00507895,0.0316038,3.15556,0.00513022,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,50,13.0177,0.00507759,0.0306604,3.13861,0.00509511,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,60,13.0828,0.00507742,0.0316038,3.14353,0.00512554,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,70,13.1031,0.0050771,0.0318396,3.14547,0.00511871,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,80,13.1074,0.00510451,0.0323113,3.12124,0.00517302,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,90,13.0913,0.00534772,0.0339623,3.0421,0.00547241,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,100,13.1333,0.00522979,0.0245283,2.81132,0.00546237,0.2
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,110,13.3345,0.00615406,0.0261792,2.62,0.00643709,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,120,13.4759,0.00627809,0.0240566,2.43897,0.00681876,0.175
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,130,13.776,0.00653154,0.025,2.32675,0.0070952,0.275
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,140,13.7913,0.00686517,0.029717,2.1414,0.00744641,0.275
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,150,14.0319,0.00736576,0.0278302,2.1236,0.00793507,0.35
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,160,14.2476,0.0076372,0.0283019,1.90622,0.0084395,0.35
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,170,14.5614,0.00895048,0.0278302,1.6238,0.00980313,0.475
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,180,14.8233,0.00986212,0.0330189,1.4273,0.0110343,0.525
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,190,15.1311,0.0115038,0.0252358,1.2743,0.0123931,0.6
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,200,15.2452,0.0115962,0.0301887,1.08753,0.0131732,0.675
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,210,15.4537,0.0126642,0.0301887,0.90463,0.0143843,0.7
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,220,15.5674,0.0125391,0.0386792,0.762968,0.0151873,0.825
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,230,15.7106,0.013599,0.0382075,0.596959,0.0165649,0.85
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,240,15.8139,0.0142623,0.0356132,0.83217,0.0165635,0.725
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,250,15.8136,0.0144541,0.0349057,0.535744,0.0174481,0.825
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,260,15.8763,0.0146813,0.0410377,0.530101,0.0180148,0.875
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,270,16.0597,0.0156588,0.0339623,0.35315,0.0190032,0.875
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,280,16.0618,0.0162522,0.0375,0.28887,0.0198067,0.925
cross,last,5,0.005,40,500,0.99,3,3,5,2,300,106,-1,16.6894,0.015965,0.011425,15.4154,0.0166548,0.0
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,0,7.53827,0.000531473,0.00400943,7.54121,0.000530812,0.0
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,10,13.9058,0.00568932,0.020283,5.36997,0.00576202,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,20,13.1614,0.00926552,0.0349057,3.97634,0.00926181,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,30,12.8494,0.00788651,0.0167453,3.38427,0.00782216,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,40,12.9248,0.00567349,0.0323113,3.26272,0.00569421,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,50,12.8894,0.00552973,0.0200472,3.19766,0.00555643,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,60,12.9366,0.00503836,0.0287736,3.11504,0.00505713,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,70,12.9169,0.00518184,0.0308962,3.14537,0.00522891,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,80,12.9595,0.00526935,0.0290094,3.03087,0.00532834,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,90,13.0005,0.00547829,0.0400943,3.00565,0.0053686,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,100,13.6879,0.00649257,0.0330189,2.73403,0.0064818,0.175
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,110,12.9107,0.00584834,0.0389151,2.94292,0.00585514,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,120,12.8065,0.00602582,0.0396226,2.81255,0.0059146,0.175
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,130,12.7647,0.00555881,0.0372641,2.92946,0.00536141,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,140,12.8284,0.00572608,0.0400943,2.90494,0.00559549,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,150,12.9505,0.00587172,0.0375,2.97807,0.00577525,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,160,12.9744,0.00601489,0.0389151,2.83707,0.00589941,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,170,13.0817,0.00619945,0.0424528,2.73458,0.0060995,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,180,13.1996,0.00642144,0.0377358,2.64874,0.00636305,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,190,13.3721,0.00661651,0.0462264,2.61274,0.00655501,0.175
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,200,13.4502,0.00667707,0.0471698,2.53366,0.00661392,0.25
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,210,13.5317,0.00695242,0.0471698,2.45915,0.00685058,0.225
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,220,13.6672,0.00721677,0.0375,2.55776,0.00722848,0.2
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,230,13.9083,0.00748288,0.0358491,2.33632,0.00729438,0.275
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,240,14.0856,0.00759416,0.0353774,2.308,0.00755252,0.325
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,250,14.1791,0.00788386,0.0266509,3.09029,0.00784869,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,260,13.5187,0.00571614,0.0266509,3.15963,0.00577423,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,270,13.5401,0.0056572,0.0389151,2.98045,0.00567844,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,280,13.5806,0.00599338,0.0330189,2.81137,0.00609744,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,290,13.6449,0.00630175,0.0341981,2.7488,0.00635087,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,300,13.7177,0.0064373,0.0351415,2.69994,0.00646753,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,310,13.7164,0.00655569,0.0419811,2.69938,0.00645562,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,320,13.7774,0.00674803,0.0294811,2.56025,0.00674857,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,330,13.8547,0.00711454,0.0285377,2.57622,0.00705204,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,340,13.8194,0.00697296,0.0301887,2.57722,0.00721982,0.175
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,350,13.7327,0.00680377,0.0252358,2.63134,0.00684806,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,360,13.8081,0.00684965,0.0304245,2.45625,0.0068495,0.175
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,370,13.9267,0.00716337,0.0325472,2.47102,0.00712455,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,380,13.9473,0.00723208,0.0332547,2.47375,0.00730227,0.2
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,390,14.0398,0.00734739,0.0323113,2.41564,0.0073795,0.175
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,400,14.07,0.00756063,0.0363208,2.38647,0.00769856,0.175
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,410,14.1363,0.00763579,0.0360849,2.40277,0.00760494,0.2
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,420,14.2011,0.00792361,0.0346698,2.38274,0.00791912,0.25
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,430,14.2531,0.00804459,0.0330189,2.33254,0.00798588,0.225
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,440,14.3403,0.00820139,0.0341981,2.3611,0.00841921,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,450,14.3955,0.00788226,0.032783,2.51169,0.00805408,0.2
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,460,14.3723,0.00817274,0.0358491,2.24645,0.00833127,0.275
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,470,14.3851,0.00818888,0.0306604,2.4884,0.00824156,0.2
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,480,14.3791,0.00836769,0.0353774,2.25403,0.00844379,0.2
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,490,14.4038,0.00830198,0.0346698,2.39134,0.00834445,0.175
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,500,14.3043,0.00840168,0.0433962,2.37458,0.00850147,0.15
