fixed,batches,learning rate,batch_size,per_batch,dropout,k_conv,n_conv1,n_conv2,n_layer,n_steps,train step,xentropy,rmse,accuracy
True,10,0.5,100,500,0.99,3,2,7,1,,4010,4.53988,0.100843,0.03
True,10,0.5,100,500,0.99,3,2,7,1,,4020,4.14999,0.0991247,0.03
True,10,0.5,100,500,0.99,3,2,7,1,,4030,4.04984,0.0991137,0.02
True,10,0.5,100,500,0.99,3,2,7,1,,4040,3.97342,0.0989324,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4050,3.95106,0.0988911,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4060,3.94449,0.0988815,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4070,3.94241,0.098876,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4080,3.9416,0.0988745,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4090,3.94131,0.0988741,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4100,3.94116,0.0988736,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4110,3.94113,0.0988737,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4120,3.94112,0.0988737,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4130,3.94111,0.0988736,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4140,3.94111,0.0988737,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4150,3.94111,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4160,3.94111,0.0988734,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4170,3.94111,0.0988734,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4180,3.94111,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4190,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4200,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4210,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4220,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4230,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4240,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4250,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4260,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4270,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4280,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4290,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4300,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4310,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4320,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4330,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4340,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4350,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4360,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4370,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4380,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4390,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4400,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4410,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4420,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4430,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4440,3.9411,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4450,3.94109,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4460,3.94109,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4470,3.94109,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4480,3.94109,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4490,3.94109,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4500,3.94109,0.0988735,0.06
True,10,0.5,100,500,0.99,3,2,7,1,,4510,4.79662,0.100509,0.02
True,10,0.5,100,500,0.99,3,2,7,1,,4520,4.27412,0.0994415,0.03
True,10,0.5,100,500,0.99,3,2,7,1,,4530,4.121,0.0991654,0.03
True,10,0.5,100,500,0.99,3,2,7,1,,4540,4.0659,0.0990654,0.03
True,10,0.5,100,500,0.99,3,2,7,1,,4550,4.04866,0.099037,0.03
True,10,0.5,100,500,0.99,3,2,7,1,,4560,4.04061,0.0990222,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4570,4.0377,0.0990174,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4580,4.03706,0.099016,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4590,4.03672,0.0990154,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4600,4.03662,0.0990154,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4610,4.03657,0.0990152,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4620,4.03656,0.0990152,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4630,4.03655,0.0990153,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4640,4.03655,0.0990149,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4650,4.03655,0.0990151,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4660,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4670,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4680,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4690,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4700,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4710,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4720,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4730,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4740,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4750,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4760,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4770,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4780,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4790,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4800,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4810,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4820,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4830,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4840,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4850,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4860,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4870,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4880,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4890,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4900,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4910,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4920,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4930,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4940,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4950,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4960,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4970,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4980,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,4990,4.03655,0.099015,0.04
True,10,0.5,100,500,0.99,3,2,7,1,,-1,7.58632,0.0999397,0.01
False,1,0.005,100,100,0.99,3,2,7,1,,0,28.3954,0.126586,0.01
False,1,0.005,100,100,0.99,3,2,7,1,,10,17.2026,0.113727,0.02
False,1,0.005,100,100,0.99,3,2,7,1,,20,10.5173,0.107092,0.04
False,1,0.005,100,100,0.99,3,2,7,1,,30,7.12441,0.104081,0.04
False,1,0.005,100,100,0.99,3,2,7,1,,40,5.2303,0.102733,0.05
False,1,0.005,100,100,0.99,3,2,7,1,,50,4.58105,0.101936,0.03
False,1,0.005,100,100,0.99,3,2,7,1,,60,4.36534,0.100926,0.06
False,1,0.005,100,100,0.99,3,2,7,1,,70,4.20292,0.0994216,0.09
False,1,0.005,100,100,0.99,3,2,7,1,,80,3.90119,0.0981315,0.09
False,1,0.005,100,100,0.99,3,2,7,1,,90,3.8674,0.0961979,0.14
False,1,0.005,100,100,0.99,3,2,7,1,,-1,9.2665,0.10154,0.06
False,1,0.005,100,500,0.99,3,2,7,1,,0,283.981,0.140675,0.0
False,1,0.005,100,500,0.99,3,2,7,1,,10,151.704,0.13885,0.01
False,1,0.005,100,500,0.99,3,2,7,1,,20,85.7567,0.134954,0.01
False,1,0.005,100,500,0.99,3,2,7,1,,30,53.0846,0.133505,0.04
False,1,0.005,100,500,0.99,3,2,7,1,,40,37.2851,0.132431,0.03
False,1,0.005,100,500,0.99,3,2,7,1,,50,30.2659,0.132541,0.0
False,1,0.005,100,500,0.99,3,2,7,1,,60,24.0607,0.127816,0.05
False,1,0.005,100,500,0.99,3,2,7,1,,70,21.1397,0.128217,0.04
False,1,0.005,100,500,0.99,3,2,7,1,,80,18.4428,0.125271,0.06
False,1,0.005,100,500,0.99,3,2,7,1,,90,16.2239,0.121635,0.11
False,1,0.005,100,500,0.99,3,2,7,1,,100,13.0615,0.118105,0.13
False,1,0.005,100,500,0.99,3,2,7,1,,110,11.822,0.119318,0.12
False,1,0.005,100,500,0.99,3,2,7,1,,120,8.48357,0.107481,0.28
False,1,0.005,100,500,0.99,3,2,7,1,,130,6.22211,0.0984597,0.37
False,1,0.005,100,500,0.99,3,2,7,1,,140,4.86632,0.0974769,0.37
False,1,0.005,100,500,0.99,3,2,7,1,,150,3.63625,0.0909265,0.45
False,1,0.005,100,500,0.99,3,2,7,1,,160,2.85638,0.0868295,0.52
False,1,0.005,100,500,0.99,3,2,7,1,,170,2.42333,0.0733805,0.66
False,1,0.005,100,500,0.99,3,2,7,1,,180,1.26387,0.0604761,0.76
False,1,0.005,100,500,0.99,3,2,7,1,,190,1.38501,0.0659513,0.7
False,1,0.005,100,500,0.99,3,2,7,1,,200,0.910875,0.05491,0.8
False,1,0.005,100,500,0.99,3,2,7,1,,210,1.13383,0.0590743,0.79
False,1,0.005,100,500,0.99,3,2,7,1,,220,0.925748,0.0545282,0.8
False,1,0.005,100,500,0.99,3,2,7,1,,230,0.612801,0.0460026,0.85
False,1,0.005,100,500,0.99,3,2,7,1,,240,0.520423,0.0483433,0.84
False,1,0.005,100,500,0.99,3,2,7,1,,250,0.90944,0.0519526,0.84
False,1,0.005,100,500,0.99,3,2,7,1,,260,0.376746,0.0412393,0.9
False,1,0.005,100,500,0.99,3,2,7,1,,270,0.349628,0.0376119,0.91
False,1,0.005,100,500,0.99,3,2,7,1,,280,0.44669,0.0404784,0.9
False,1,0.005,100,500,0.99,3,2,7,1,,290,0.374361,0.0404212,0.9
False,1,0.005,100,500,0.99,3,2,7,1,,300,0.198084,0.0304473,0.95
False,1,0.005,100,500,0.99,3,2,7,1,,310,0.294183,0.0354661,0.91
False,1,0.005,100,500,0.99,3,2,7,1,,320,0.297029,0.0329459,0.92
False,1,0.005,100,500,0.99,3,2,7,1,,330,0.403044,0.036062,0.92
False,1,0.005,100,500,0.99,3,2,7,1,,340,0.576775,0.0391587,0.91
False,1,0.005,100,500,0.99,3,2,7,1,,350,0.222437,0.0295436,0.95
False,1,0.005,100,500,0.99,3,2,7,1,,360,0.217575,0.0342686,0.93
False,1,0.005,100,500,0.99,3,2,7,1,,370,0.174782,0.0251265,0.96
False,1,0.005,100,500,0.99,3,2,7,1,,380,0.170413,0.0269489,0.95
False,1,0.005,100,500,0.99,3,2,7,1,,390,0.214602,0.0324405,0.94
False,1,0.005,100,500,0.99,3,2,7,1,,400,0.183238,0.0328972,0.92
False,1,0.005,100,500,0.99,3,2,7,1,,410,0.0537284,0.0176394,0.98
False,1,0.005,100,500,0.99,3,2,7,1,,420,0.144573,0.0254751,0.97
False,1,0.005,100,500,0.99,3,2,7,1,,430,0.168206,0.0271954,0.96
False,1,0.005,100,500,0.99,3,2,7,1,,440,0.32192,0.0316184,0.94
False,1,0.005,100,500,0.99,3,2,7,1,,450,0.399017,0.0434576,0.88
False,1,0.005,100,500,0.99,3,2,7,1,,460,0.0628717,0.0183016,0.98
False,1,0.005,100,500,0.99,3,2,7,1,,470,0.177089,0.0245639,0.96
False,1,0.005,100,500,0.99,3,2,7,1,,480,0.0773033,0.020589,0.98
False,1,0.005,100,500,0.99,3,2,7,1,,490,0.190197,0.028492,0.95
False,1,0.005,100,500,0.99,3,2,7,1,,-1,22.038,0.0992525,0.44
False,10,0.005,100,100,0.99,3,2,7,1,,0,143.755,0.138609,0.02
False,10,0.005,100,100,0.99,3,2,7,1,,10,48.5451,0.132206,0.05
False,10,0.005,100,100,0.99,3,2,7,1,,20,25.0895,0.129736,0.04
False,10,0.005,100,100,0.99,3,2,7,1,,30,17.0173,0.125272,0.06
False,10,0.005,100,100,0.99,3,2,7,1,,40,11.6797,0.118937,0.07
False,10,0.005,100,100,0.99,3,2,7,1,,50,8.57402,0.11408,0.11
False,10,0.005,100,100,0.99,3,2,7,1,,60,6.76889,0.10766,0.14
False,10,0.005,100,100,0.99,3,2,7,1,,70,4.65144,0.102253,0.18
False,10,0.005,100,100,0.99,3,2,7,1,,80,3.68992,0.0949337,0.35
False,10,0.005,100,100,0.99,3,2,7,1,,90,2.66982,0.0884679,0.45
False,10,0.005,100,100,0.99,3,2,7,1,,100,2.25521,0.0823191,0.52
False,10,0.005,100,100,0.99,3,2,7,1,,110,7.94666,0.0995601,0.27
False,10,0.005,100,100,0.99,3,2,7,1,,120,4.9109,0.0942595,0.31
False,10,0.005,100,100,0.99,3,2,7,1,,130,2.96504,0.0865259,0.39
False,10,0.005,100,100,0.99,3,2,7,1,,140,2.07487,0.0772725,0.51
False,10,0.005,100,100,0.99,3,2,7,1,,150,1.63003,0.0703904,0.59
False,10,0.005,100,100,0.99,3,2,7,1,,160,1.12691,0.0628511,0.71
False,10,0.005,100,100,0.99,3,2,7,1,,170,0.723202,0.049824,0.83
False,10,0.005,100,100,0.99,3,2,7,1,,180,0.74894,0.0535558,0.8
False,10,0.005,100,100,0.99,3,2,7,1,,190,0.590527,0.0467914,0.86
False,10,0.005,100,100,0.99,3,2,7,1,,200,0.430986,0.0404165,0.88
False,10,0.005,100,100,0.99,3,2,7,1,,210,4.77656,0.0870225,0.44
False,10,0.005,100,100,0.99,3,2,7,1,,220,2.82027,0.0780416,0.55
False,10,0.005,100,100,0.99,3,2,7,1,,230,1.96315,0.0743753,0.59
False,10,0.005,100,100,0.99,3,2,7,1,,240,1.10168,0.0622562,0.7
False,10,0.005,100,100,0.99,3,2,7,1,,250,0.862482,0.0574303,0.74
False,10,0.005,100,100,0.99,3,2,7,1,,260,0.856019,0.0547983,0.76
False,10,0.005,100,100,0.99,3,2,7,1,,270,0.629935,0.0475948,0.82
False,10,0.005,100,100,0.99,3,2,7,1,,280,0.609333,0.0483213,0.81
False,10,0.005,100,100,0.99,3,2,7,1,,290,0.571327,0.0451682,0.84
False,10,0.005,100,100,0.99,3,2,7,1,,300,0.576605,0.0462291,0.83
False,10,0.005,100,100,0.99,3,2,7,1,,310,2.2719,0.0669515,0.67
False,10,0.005,100,100,0.99,3,2,7,1,,320,1.53029,0.0616323,0.75
False,10,0.005,100,100,0.99,3,2,7,1,,330,1.13533,0.0587844,0.75
False,10,0.005,100,100,0.99,3,2,7,1,,340,0.848944,0.054716,0.8
False,10,0.005,100,100,0.99,3,2,7,1,,350,0.671126,0.0514051,0.78
False,10,0.005,100,100,0.99,3,2,7,1,,360,0.599145,0.0502105,0.84
False,10,0.005,100,100,0.99,3,2,7,1,,370,0.386392,0.0396302,0.9
False,10,0.005,100,100,0.99,3,2,7,1,,380,0.569249,0.0465353,0.87
False,10,0.005,100,100,0.99,3,2,7,1,,390,0.335464,0.038802,0.91
False,10,0.005,100,100,0.99,3,2,7,1,,400,0.527229,0.0455367,0.82
False,10,0.005,100,100,0.99,3,2,7,1,,410,2.42196,0.0678542,0.66
False,10,0.005,100,100,0.99,3,2,7,1,,420,1.3531,0.063814,0.7
False,10,0.005,100,100,0.99,3,2,7,1,,430,0.817414,0.0539296,0.8
False,10,0.005,100,100,0.99,3,2,7,1,,440,0.71078,0.0527389,0.81
False,10,0.005,100,100,0.99,3,2,7,1,,450,0.487541,0.0455209,0.87
False,10,0.005,100,100,0.99,3,2,7,1,,460,0.414114,0.0391477,0.92
False,10,0.005,100,100,0.99,3,2,7,1,,470,0.424183,0.0405086,0.91
False,10,0.005,100,100,0.99,3,2,7,1,,480,0.253287,0.0332968,0.94
False,10,0.005,100,100,0.99,3,2,7,1,,490,0.289288,0.0340749,0.93
False,10,0.005,100,100,0.99,3,2,7,1,,500,0.277474,0.0338109,0.94
False,10,0.005,100,100,0.99,3,2,7,1,,510,1.8816,0.0674143,0.66
False,10,0.005,100,100,0.99,3,2,7,1,,520,1.04542,0.0580624,0.74
False,10,0.005,100,100,0.99,3,2,7,1,,530,0.794907,0.0516159,0.8
False,10,0.005,100,100,0.99,3,2,7,1,,540,0.599404,0.0465414,0.85
False,10,0.005,100,100,0.99,3,2,7,1,,550,0.520311,0.0452818,0.84
False,10,0.005,100,100,0.99,3,2,7,1,,560,0.38851,0.0401699,0.86
False,10,0.005,100,100,0.99,3,2,7,1,,570,0.377927,0.0407221,0.88
False,10,0.005,100,100,0.99,3,2,7,1,,580,0.347031,0.0393473,0.88
False,10,0.005,100,100,0.99,3,2,7,1,,590,0.277759,0.0343853,0.93
False,10,0.005,100,100,0.99,3,2,7,1,,600,0.372282,0.0406031,0.89
False,10,0.005,100,100,0.99,3,2,7,1,,610,1.634,0.0581879,0.74
False,10,0.005,100,100,0.99,3,2,7,1,,620,0.965011,0.0496245,0.83
False,10,0.005,100,100,0.99,3,2,7,1,,630,0.761589,0.043289,0.88
False,10,0.005,100,100,0.99,3,2,7,1,,640,0.40175,0.0399803,0.88
False,10,0.005,100,100,0.99,3,2,7,1,,650,0.261928,0.0339314,0.93
False,10,0.005,100,100,0.99,3,2,7,1,,660,0.259023,0.0338494,0.92
False,10,0.005,100,100,0.99,3,2,7,1,,670,0.241492,0.0336271,0.92
False,10,0.005,100,100,0.99,3,2,7,1,,680,0.197098,0.029942,0.94
False,10,0.005,100,100,0.99,3,2,7,1,,690,0.190823,0.0292783,0.93
False,10,0.005,100,100,0.99,3,2,7,1,,700,0.245742,0.0308238,0.92
False,10,0.005,100,100,0.99,3,2,7,1,,710,1.797,0.0659536,0.64
False,10,0.005,100,100,0.99,3,2,7,1,,720,1.14833,0.0596218,0.72
False,10,0.005,100,100,0.99,3,2,7,1,,730,0.878644,0.0558665,0.73
False,10,0.005,100,100,0.99,3,2,7,1,,740,0.714684,0.0494116,0.79
False,10,0.005,100,100,0.99,3,2,7,1,,750,0.551285,0.0436536,0.86
False,10,0.005,100,100,0.99,3,2,7,1,,760,0.5095,0.0432463,0.84
False,10,0.005,100,100,0.99,3,2,7,1,,770,0.513877,0.042656,0.85
False,10,0.005,100,100,0.99,3,2,7,1,,780,0.40653,0.037889,0.9
False,10,0.005,100,100,0.99,3,2,7,1,,790,0.423663,0.0399231,0.87
False,10,0.005,100,100,0.99,3,2,7,1,,800,0.361415,0.0361485,0.89
False,10,0.005,100,100,0.99,3,2,7,1,,810,1.31359,0.0582909,0.74
False,10,0.005,100,100,0.99,3,2,7,1,,820,0.747821,0.049633,0.8
False,10,0.005,100,100,0.99,3,2,7,1,,830,0.542475,0.0434496,0.85
False,10,0.005,100,100,0.99,3,2,7,1,,840,0.470818,0.0409598,0.88
False,10,0.005,100,100,0.99,3,2,7,1,,850,0.378463,0.0377101,0.87
False,10,0.005,100,100,0.99,3,2,7,1,,860,0.365359,0.0371368,0.91
False,10,0.005,100,100,0.99,3,2,7,1,,870,0.401707,0.0394767,0.9
False,10,0.005,100,100,0.99,3,2,7,1,,880,0.379422,0.0409621,0.86
False,10,0.005,100,100,0.99,3,2,7,1,,890,0.297565,0.0358935,0.9
False,10,0.005,100,100,0.99,3,2,7,1,,900,0.304892,0.0375887,0.9
False,10,0.005,100,100,0.99,3,2,7,1,,910,1.17387,0.0588382,0.74
False,10,0.005,100,100,0.99,3,2,7,1,,920,0.620252,0.0518436,0.81
False,10,0.005,100,100,0.99,3,2,7,1,,930,0.424742,0.0434793,0.86
False,10,0.005,100,100,0.99,3,2,7,1,,940,0.404453,0.0422222,0.85
False,10,0.005,100,100,0.99,3,2,7,1,,950,0.300379,0.0354635,0.92
False,10,0.005,100,100,0.99,3,2,7,1,,960,0.271415,0.0326939,0.91
False,10,0.005,100,100,0.99,3,2,7,1,,970,0.384282,0.0368445,0.91
False,10,0.005,100,100,0.99,3,2,7,1,,980,0.333466,0.0352103,0.91
False,10,0.005,100,100,0.99,3,2,7,1,,990,0.233261,0.0303863,0.93
False,10,0.005,100,100,0.99,3,2,7,1,,-1,1.51735,0.0651598,0.67
False,10,0.005,100,500,0.99,3,2,7,1,,0,55.0701,0.135531,0.0
False,10,0.005,100,500,0.99,3,2,7,1,,10,27.7023,0.132092,0.0
False,10,0.005,100,500,0.99,3,2,7,1,,20,17.6344,0.126087,0.01
False,10,0.005,100,500,0.99,3,2,7,1,,30,12.221,0.122397,0.01
False,10,0.005,100,500,0.99,3,2,7,1,,40,9.43845,0.116628,0.03
False,10,0.005,100,500,0.99,3,2,7,1,,50,6.90761,0.108675,0.13
False,10,0.005,100,500,0.99,3,2,7,1,,60,5.58936,0.103568,0.2
False,10,0.005,100,500,0.99,3,2,7,1,,70,4.37922,0.0964255,0.3
False,10,0.005,100,500,0.99,3,2,7,1,,80,3.41924,0.0920175,0.36
False,10,0.005,100,500,0.99,3,2,7,1,,90,2.70428,0.0875104,0.39
False,10,0.005,100,500,0.99,3,2,7,1,,100,2.06676,0.079958,0.48
False,10,0.005,100,500,0.99,3,2,7,1,,110,1.62365,0.0743211,0.61
False,10,0.005,100,500,0.99,3,2,7,1,,120,1.3138,0.0682343,0.66
False,10,0.005,100,500,0.99,3,2,7,1,,130,1.01621,0.0618894,0.73
False,10,0.005,100,500,0.99,3,2,7,1,,140,0.922545,0.0597719,0.76
False,10,0.005,100,500,0.99,3,2,7,1,,150,0.785088,0.0568808,0.77
False,10,0.005,100,500,0.99,3,2,7,1,,160,0.640261,0.0545152,0.78
False,10,0.005,100,500,0.99,3,2,7,1,,170,0.486201,0.0479829,0.88
False,10,0.005,100,500,0.99,3,2,7,1,,180,0.433701,0.044827,0.87
False,10,0.005,100,500,0.99,3,2,7,1,,190,0.451541,0.0460489,0.83
False,10,0.005,100,500,0.99,3,2,7,1,,200,0.488827,0.0470081,0.86
False,10,0.005,100,500,0.99,3,2,7,1,,210,0.4447,0.0429834,0.9
False,10,0.005,100,500,0.99,3,2,7,1,,220,0.305122,0.0361918,0.94
False,10,0.005,100,500,0.99,3,2,7,1,,230,0.367275,0.0416863,0.88
False,10,0.005,100,500,0.99,3,2,7,1,,240,0.286186,0.0362698,0.89
False,10,0.005,100,500,0.99,3,2,7,1,,250,0.223407,0.0330031,0.92
False,10,0.005,100,500,0.99,3,2,7,1,,260,0.229026,0.0335479,0.9
False,10,0.005,100,500,0.99,3,2,7,1,,270,0.266189,0.0370598,0.91
False,10,0.005,100,500,0.99,3,2,7,1,,280,0.329055,0.0390779,0.88
False,10,0.005,100,500,0.99,3,2,7,1,,290,0.255744,0.0368309,0.89
False,10,0.005,100,500,0.99,3,2,7,1,,300,0.233953,0.0337841,0.91
False,10,0.005,100,500,0.99,3,2,7,1,,310,0.188368,0.0290345,0.94
False,10,0.005,100,500,0.99,3,2,7,1,,320,0.181293,0.0284659,0.96
False,10,0.005,100,500,0.99,3,2,7,1,,330,0.166381,0.0281297,0.95
False,10,0.005,100,500,0.99,3,2,7,1,,340,0.226818,0.0331101,0.93
False,10,0.005,100,500,0.99,3,2,7,1,,350,0.18242,0.02934,0.93
False,10,0.005,100,500,0.99,3,2,7,1,,360,0.146323,0.0269562,0.95
False,10,0.005,100,500,0.99,3,2,7,1,,370,0.121464,0.0243799,0.95
False,10,0.005,100,500,0.99,3,2,7,1,,380,0.167757,0.0285305,0.93
False,10,0.005,100,500,0.99,3,2,7,1,,390,0.119984,0.0240257,0.97
False,10,0.005,100,500,0.99,3,2,7,1,,400,0.158377,0.0284572,0.96
False,10,0.005,100,500,0.99,3,2,7,1,,410,0.180843,0.0262401,0.96
False,10,0.005,100,500,0.99,3,2,7,1,,420,0.139986,0.0272849,0.96
False,10,0.005,100,500,0.99,3,2,7,1,,430,0.106134,0.0230509,0.97
False,10,0.005,100,500,0.99,3,2,7,1,,440,0.177018,0.02969,0.93
False,10,0.005,100,500,0.99,3,2,7,1,,450,0.213292,0.0329675,0.92
False,10,0.005,100,500,0.99,3,2,7,1,,460,0.172565,0.0286007,0.95
False,10,0.005,100,500,0.99,3,2,7,1,,470,0.0919931,0.0207484,0.98
False,10,0.005,100,500,0.99,3,2,7,1,,480,0.121379,0.0243156,0.95
False,10,0.005,100,500,0.99,3,2,7,1,,490,0.112793,0.0247825,0.94
False,10,0.005,100,500,0.99,3,2,7,1,,500,0.11279,0.0249119,0.97
False,10,0.005,100,500,0.99,3,2,7,1,,510,5.98775,0.0942061,0.4
False,10,0.005,100,500,0.99,3,2,7,1,,520,2.04132,0.0778135,0.56
False,10,0.005,100,500,0.99,3,2,7,1,,530,0.627123,0.0515931,0.8
False,10,0.005,100,500,0.99,3,2,7,1,,540,0.34471,0.043793,0.85
False,10,0.005,100,500,0.99,3,2,7,1,,550,0.345154,0.0398596,0.88
False,10,0.005,100,500,0.99,3,2,7,1,,560,0.257482,0.0341308,0.94
False,10,0.005,100,500,0.99,3,2,7,1,,570,0.217372,0.0333261,0.93
False,10,0.005,100,500,0.99,3,2,7,1,,580,0.127941,0.025547,0.96
False,10,0.005,100,500,0.99,3,2,7,1,,590,0.204613,0.0334989,0.92
False,10,0.005,100,500,0.99,3,2,7,1,,600,0.140478,0.0255475,0.97
False,10,0.005,100,500,0.99,3,2,7,1,,610,0.129414,0.0220165,0.98
False,10,0.005,100,500,0.99,3,2,7,1,,620,0.134853,0.0262181,0.94
False,10,0.005,100,500,0.99,3,2,7,1,,630,0.0976481,0.0223931,0.98
False,10,0.005,100,500,0.99,3,2,7,1,,640,0.109956,0.0223872,0.97
False,10,0.005,100,500,0.99,3,2,7,1,,650,0.128472,0.025461,0.95
False,10,0.005,100,500,0.99,3,2,7,1,,660,0.0921157,0.0217301,0.97
False,10,0.005,100,500,0.99,3,2,7,1,,670,0.114738,0.0252788,0.95
