cost,cost_step,batches,learning rate,batch_size,per_batch,dropout,k_conv,n_conv1,n_conv2,n_layer,n_lstm,n_steps,train step,xentropy,rmse,accuracy,xentropy_last,rmse_last,accuracy_last
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2060,11.2373,0.0143334,0.0358491,0.411335,0.0175377,0.925
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2070,11.4663,0.0153494,0.0408019,0.363185,0.0191756,0.925
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2080,11.5071,0.0156235,0.0360849,0.222059,0.0193184,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2090,11.1795,0.0151348,0.040566,0.209353,0.0196343,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2100,11.4261,0.0157985,0.0372641,0.165869,0.0202673,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2110,11.5777,0.0161516,0.0393868,0.129313,0.0206417,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2120,11.6301,0.0163797,0.0367925,0.0740649,0.0214868,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2130,11.7229,0.0167786,0.0365566,0.0702244,0.0215912,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2140,11.7655,0.0168411,0.0384434,0.0939213,0.0215995,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2150,11.8394,0.0168678,0.0412736,0.0649931,0.0218467,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2160,11.8811,0.0170668,0.0370283,0.0756959,0.0220412,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2170,11.9078,0.0170451,0.0351415,0.0505799,0.0220532,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2180,12.0106,0.0171818,0.0377358,0.0630367,0.0219025,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2190,12.0919,0.0173649,0.042217,0.0321671,0.0223404,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2200,12.051,0.0174037,0.0415094,0.038853,0.022234,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2210,12.2322,0.0174258,0.0365566,0.0866703,0.0220797,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2220,12.182,0.0174813,0.0375,0.0609504,0.0219619,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2230,12.2852,0.0178204,0.0372641,0.0509915,0.0219789,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2240,12.1359,0.0174872,0.0431604,0.13774,0.0211653,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2250,12.0246,0.0171095,0.0424528,0.0511422,0.0219508,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2260,12.1717,0.0175567,0.0403302,0.073938,0.0218149,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2270,12.2966,0.0178551,0.0445755,0.018571,0.0226272,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2280,12.3458,0.0179636,0.0441038,0.0188855,0.0226188,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2290,12.332,0.0179235,0.0415094,0.0165806,0.0226696,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2300,12.3719,0.0179353,0.0441038,0.0249595,0.0225674,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2310,12.3892,0.0180007,0.0438679,0.0236092,0.022559,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2320,12.5547,0.0182925,0.0419811,0.0198926,0.0226277,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2330,12.4857,0.018107,0.0379717,0.015725,0.0227,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2340,12.3306,0.0176735,0.0379717,0.0533317,0.0220419,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2350,12.4884,0.0179288,0.0417453,0.143516,0.0220738,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2360,12.3196,0.0175169,0.0391509,0.0834403,0.0216669,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2370,12.6016,0.0180026,0.045283,0.104131,0.0224159,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2380,12.6031,0.0180325,0.0433962,0.134165,0.0222619,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2390,12.6295,0.0180394,0.0433962,0.0122959,0.0227659,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2400,12.5891,0.018151,0.0398585,0.0118084,0.0227715,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2410,12.6032,0.0181335,0.0476415,0.012175,0.0227674,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2420,12.5845,0.0180888,0.0424528,0.0171706,0.0226792,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2430,12.6778,0.0181525,0.0495283,0.0137025,0.0227333,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2440,12.7615,0.0184146,0.0419811,0.0118238,0.0227826,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2450,12.769,0.0185364,0.0433962,0.00982379,0.0228175,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2460,12.7953,0.0184298,0.0426887,0.00623582,0.0228965,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2470,12.8358,0.0186841,0.0445755,0.00727619,0.0228768,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2480,12.8781,0.0186207,0.0459906,0.00766902,0.0228665,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,2490,12.8566,0.0186137,0.0490566,0.00635109,0.0228941,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,100,106,-1,13.6876,0.0185026,0.01403,13.6272,0.0182716,0.0512821
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,0,7.53761,0.00052983,0.00589623,7.54101,0.000530789,0.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,10,10.4313,0.00535551,0.0169811,3.19773,0.00544872,0.125
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,20,12.275,0.00512113,0.0193396,3.17581,0.00516907,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,30,12.9496,0.00507228,0.0301887,3.11637,0.0051245,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,40,13.1975,0.00507143,0.0308962,3.15753,0.00514203,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,50,13.3192,0.00507042,0.0332547,3.14791,0.00511888,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,60,13.3801,0.00506674,0.0308962,3.17038,0.00511991,0.125
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,70,13.3966,0.00510538,0.0337264,3.1656,0.00518528,0.075
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,80,13.3949,0.0050422,0.0313679,3.15543,0.00510377,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,90,13.3987,0.00507032,0.0323113,3.17021,0.00511283,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,100,13.376,0.00506973,0.0323113,3.13735,0.00511886,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,110,13.377,0.00504886,0.0316038,3.14862,0.005093,0.075
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,120,13.398,0.00511624,0.0332547,3.1721,0.00516364,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,130,13.4175,0.00508024,0.0301887,3.12212,0.00511823,0.125
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,140,13.4143,0.00504622,0.0337264,3.11794,0.00509624,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,150,13.4243,0.00503263,0.0301887,3.15483,0.00506828,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,160,13.4335,0.00514024,0.0339623,3.14157,0.0051576,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,170,13.4581,0.00504883,0.0323113,3.10991,0.00508572,0.15
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,180,13.4511,0.00512886,0.0186321,3.10614,0.00515811,0.025
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,190,13.3885,0.00531858,0.0301887,2.88309,0.00547416,0.175
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,200,13.4498,0.00609533,0.00990566,2.7431,0.00605137,0.2
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,210,13.688,0.00620523,0.0198113,2.45114,0.00659957,0.2
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,220,13.756,0.00683689,0.0221698,2.13034,0.00749277,0.325
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,230,14.0786,0.00776197,0.0240566,1.89402,0.00865499,0.275
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,240,14.4099,0.00897418,0.0306604,1.50873,0.0102593,0.45
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,250,14.7998,0.00945089,0.0304245,1.21769,0.0109563,0.575
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,260,15.0189,0.01106,0.034434,0.858168,0.0131643,0.825
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,270,15.4676,0.0126514,0.0325472,0.571168,0.0154945,0.925
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,280,15.6688,0.0139443,0.0349057,0.396821,0.0174502,0.925
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,290,16.0959,0.0150938,0.0330189,0.246153,0.0191989,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,300,16.3782,0.0160416,0.0353774,0.137874,0.0205494,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,310,16.5472,0.0154719,0.0299528,0.316917,0.0198666,0.925
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,320,16.3637,0.0162032,0.0330189,0.250028,0.0203374,0.925
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,330,16.0957,0.0164489,0.034434,0.154418,0.0205317,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,340,16.6168,0.0170861,0.0301887,0.125636,0.0208593,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,350,16.7849,0.0176561,0.0353774,0.0521852,0.0219448,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,360,16.7429,0.0177649,0.0313679,0.0295045,0.0223829,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,370,16.8065,0.0179775,0.0318396,0.0187711,0.0226159,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,380,16.9502,0.0182417,0.0325472,0.0130585,0.0227422,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,390,17.0609,0.0184411,0.0320755,0.0104125,0.0228012,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,400,17.1681,0.0184882,0.0334906,0.0155094,0.022726,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,410,17.1683,0.0184736,0.0325472,0.0167084,0.0227039,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,420,17.0094,0.0184788,0.0358491,0.12071,0.0223299,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,430,17.1192,0.0182571,0.0339623,0.0289261,0.022462,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,440,16.7007,0.018308,0.0334906,0.0278015,0.0224487,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,450,16.586,0.0185282,0.0304245,0.0140096,0.0227228,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,460,16.8598,0.0187463,0.0332547,0.0178197,0.0226713,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,470,16.9003,0.0186438,0.0360849,0.0102833,0.022806,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,480,16.9681,0.0186357,0.0346698,0.00870964,0.0228409,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,490,17.0022,0.0189217,0.0337264,0.13375,0.0226302,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,500,16.7719,0.0182595,0.029717,0.0343556,0.022294,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,510,11.6379,0.00625452,0.0148585,3.95954,0.00613139,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,520,8.94632,0.00761877,0.0410377,2.24474,0.00853186,0.35
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,530,9.92547,0.00967853,0.0323113,1.14397,0.0119866,0.775
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,540,11.2963,0.0133637,0.0363208,0.316334,0.01803,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,550,11.9786,0.0160162,0.0370283,0.0768327,0.0214917,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,560,12.3649,0.01668,0.0351415,0.0783306,0.0215826,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,570,12.4397,0.0169146,0.0353774,0.028655,0.0224176,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,580,12.9146,0.0174826,0.0339623,0.0554825,0.0225884,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,590,13.0842,0.0178654,0.0389151,0.0189165,0.0226808,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,600,13.1636,0.0179865,0.0419811,0.0133109,0.0227549,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,610,13.2387,0.0181177,0.0372641,0.0576965,0.0228303,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,620,13.2982,0.0181615,0.0384434,0.00349857,0.0229586,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,630,13.4119,0.0182491,0.0346698,0.00359928,0.0229576,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,640,13.4684,0.0183359,0.0372641,0.00210686,0.0229904,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,650,13.5815,0.0184069,0.0372641,0.00251371,0.0229812,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,660,13.5878,0.0185568,0.0358491,0.00179091,0.0229976,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,670,13.4509,0.018422,0.0358491,0.00241566,0.0229834,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,680,13.7395,0.0186493,0.0379717,0.00375101,0.0229535,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,690,13.6134,0.0185945,0.0372641,0.00370819,0.022956,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,700,13.6094,0.0186574,0.0379717,0.00171802,0.0229994,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,710,13.6442,0.0187041,0.0377358,0.00152988,0.0230036,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,720,13.6843,0.0187269,0.0412736,0.00117273,0.0230118,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,730,13.7481,0.0188112,0.0393868,0.00108839,0.0230137,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,740,13.828,0.0189099,0.040566,0.00103416,0.023015,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,750,13.8768,0.0188819,0.0382075,0.00105198,0.0230146,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,760,13.8747,0.0187999,0.0379717,0.00165761,0.0230015,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,770,13.906,0.0187628,0.0375,0.0120469,0.0228328,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,780,13.6744,0.0188189,0.0396226,0.00185012,0.0229966,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,790,13.8931,0.0189713,0.0400943,0.000791414,0.0230206,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,800,14.036,0.0190976,0.0398585,0.000804854,0.0230203,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,810,14.0697,0.0190704,0.0398585,0.00169687,0.0230003,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,820,14.0714,0.0189176,0.0384434,0.00103838,0.0230149,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,830,14.0125,0.0188321,0.0339623,0.124668,0.0225194,0.95
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,840,13.5736,0.0187542,0.0339623,0.00410212,0.0229455,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,850,13.6138,0.018489,0.0294811,0.0410252,0.0226065,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,860,13.2777,0.0185224,0.0337264,0.0298099,0.0225558,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,870,13.052,0.018213,0.0325472,0.0110529,0.0227953,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,880,13.3166,0.0184444,0.0311321,0.0297152,0.0225151,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,890,13.1617,0.0184526,0.0379717,0.00992534,0.0228167,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,900,13.6583,0.0186368,0.0375,0.0515241,0.0222372,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,910,13.5008,0.0189019,0.0391509,0.00672229,0.0228867,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,920,13.3083,0.0185893,0.0334906,0.159255,0.0226462,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,930,12.5465,0.017994,0.0393868,0.00898996,0.0228408,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,940,12.9058,0.0183865,0.0384434,0.00763188,0.0228674,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,950,13.0013,0.0187659,0.0367925,0.00506506,0.0229241,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,960,13.2721,0.0189121,0.0379717,0.00717543,0.0228918,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,970,13.6018,0.0190953,0.0330189,0.00354911,0.0229591,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,980,13.7965,0.0193428,0.032783,0.00178233,0.022998,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,990,13.8608,0.0194052,0.032783,0.00107795,0.023014,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1000,13.8811,0.0193854,0.032783,0.0311362,0.0229007,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1010,9.05407,0.00681305,0.0377358,2.76922,0.00791296,0.3
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1020,10.4765,0.0111828,0.042217,0.931027,0.0140303,0.85
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1030,12.4528,0.0154375,0.0424528,0.129441,0.0206532,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1040,13.3289,0.0162933,0.034434,0.107344,0.0210822,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1050,13.7139,0.0170841,0.0419811,0.101626,0.0220249,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1060,14.1222,0.0177517,0.0379717,0.0381793,0.0222931,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1070,13.8179,0.0177841,0.0431604,0.0211934,0.0225977,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1080,13.7197,0.0179334,0.0403302,0.0265553,0.0225054,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1090,13.8644,0.0175779,0.0396226,0.0285965,0.0224691,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1100,14.196,0.0181034,0.0382075,0.085078,0.0226909,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1110,13.8616,0.0176916,0.0356132,0.0324536,0.0225767,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1120,13.7703,0.0177952,0.040566,0.123187,0.0223032,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1130,13.5864,0.0181596,0.0429245,0.0204825,0.0226025,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1140,13.8286,0.018482,0.042217,0.00855601,0.0228468,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1150,13.8683,0.0185524,0.0393868,0.0062528,0.0228972,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1160,13.8414,0.0185889,0.042217,0.00643449,0.0228992,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1170,14.0578,0.0185745,0.0386792,0.00315536,0.0229667,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1180,14.0587,0.0188864,0.0476415,0.0241915,0.0227847,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1190,14.1238,0.0186919,0.0408019,0.00526972,0.0229222,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1200,14.1271,0.0186676,0.0398585,0.0017261,0.0229991,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1210,14.0613,0.0186451,0.0393868,0.00186058,0.0229961,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1220,14.0877,0.0186469,0.040566,0.0127244,0.022868,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1230,13.7406,0.0185406,0.0384434,0.018459,0.0226719,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1240,13.6888,0.018424,0.0375,0.0402909,0.0224799,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1250,13.6857,0.0184628,0.0384434,0.00407851,0.0229463,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1260,13.7809,0.0186846,0.0377358,0.00732599,0.022881,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1270,13.7459,0.0186106,0.0389151,0.00136784,0.0230074,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1280,13.9069,0.0188447,0.042217,0.0358606,0.0227495,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1290,13.9112,0.0187725,0.0360849,0.00232301,0.0229856,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1300,13.9651,0.0187581,0.0363208,0.00372467,0.0229565,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1310,13.9948,0.0187957,0.0384434,0.00151108,0.0230041,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1320,14.043,0.0189081,0.0370283,0.00126237,0.0230098,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1330,14.1113,0.0189498,0.0408019,0.00140041,0.0230069,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1340,14.122,0.018971,0.0391509,0.000578758,0.0230255,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1350,14.1868,0.0190255,0.0408019,0.00110276,0.0230136,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1360,14.1803,0.019016,0.0393868,0.000532671,0.0230265,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1370,14.2096,0.01909,0.0419811,0.000700569,0.0230227,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1380,14.2091,0.0190216,0.0410377,0.000345639,0.0230308,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1390,14.2058,0.0189882,0.0389151,0.00140645,0.0230076,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1400,14.211,0.0190304,0.0379717,0.0010526,0.0230148,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1410,14.3045,0.0190965,0.0365566,0.000691499,0.023023,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1420,14.2185,0.0191533,0.0393868,0.00228601,0.0229885,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1430,14.2248,0.0191576,0.0412736,0.000679354,0.0230233,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1440,14.2412,0.0191258,0.0386792,0.000430261,0.0230289,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1450,14.2351,0.0191038,0.0396226,0.000391116,0.0230298,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1460,14.2397,0.019149,0.0379717,0.00044537,0.0230286,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1470,14.2384,0.0190658,0.0393868,0.000302613,0.0230318,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1480,14.2362,0.0190866,0.0393868,0.000881551,0.0230186,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1490,14.1391,0.0189453,0.0375,0.0380145,0.0228595,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1500,14.2025,0.0191779,0.0389151,0.0038307,0.0229545,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1510,8.24968,0.0106509,0.034434,1.92773,0.0101257,0.5
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1520,10.0128,0.0141605,0.0448113,0.326962,0.0186565,0.925
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1530,11.0344,0.0160208,0.0438679,0.0702432,0.0217376,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1540,11.7051,0.0172042,0.0464623,0.0289588,0.0224534,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1550,11.9911,0.0174609,0.0433962,0.00979072,0.0228232,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1560,12.094,0.0175823,0.0417453,0.00775162,0.022864,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1570,12.2245,0.0177193,0.0436321,0.0243385,0.0228141,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1580,12.3499,0.0179565,0.0459906,0.00587073,0.0229066,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1590,12.2753,0.0178968,0.046934,0.029623,0.0226131,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1600,12.1817,0.0177983,0.0412736,0.0114378,0.0227869,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1610,12.2303,0.0180161,0.0488208,0.00588763,0.0229046,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1620,12.4109,0.0182559,0.0415094,0.00646,0.0228924,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1630,12.0685,0.0179522,0.0495283,0.0059378,0.0229046,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1640,12.0345,0.0178956,0.0495283,0.0452108,0.0227304,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1650,12.554,0.0183365,0.0533019,0.0152897,0.0227463,1.0
