fixed,batches,learning rate,batch_size,per_batch,dropout,k_conv,n_conv1,n_conv2,n_layer,n_steps,train step,xentropy,rmse,accuracy
True,10,0.005,100,500,0.99,3,2,7,2,100,160,3.19524,0.096942,0.148
True,10,0.005,100,500,0.99,3,2,7,2,100,170,3.13668,0.0968405,0.1287
True,10,0.005,100,500,0.99,3,2,7,2,100,180,3.13473,0.0966195,0.1276
True,10,0.005,100,500,0.99,3,2,7,2,100,190,3.02452,0.0965421,0.1283
True,10,0.005,100,500,0.99,3,2,7,2,100,200,2.96373,0.0965395,0.1198
True,10,0.005,100,500,0.99,3,2,7,2,100,210,3.40077,0.097195,0.1195
True,10,0.005,100,500,0.99,3,2,7,2,100,220,3.79094,0.0985301,0.076
True,10,0.005,100,500,0.99,3,2,7,2,100,230,3.59246,0.0978362,0.0934
True,10,0.005,100,500,0.99,3,2,7,2,100,240,3.43854,0.0973848,0.0909
True,10,0.005,100,500,0.99,3,2,7,2,100,250,3.62471,0.0982061,0.06
True,10,0.005,100,500,0.99,3,2,7,2,100,260,3.4677,0.0979095,0.0736
True,10,0.005,100,500,0.99,3,2,7,2,100,270,3.48678,0.0977989,0.087
True,10,0.005,100,500,0.99,3,2,7,2,100,280,3.34389,0.0972658,0.0891
True,10,0.005,100,500,0.99,3,2,7,2,100,290,3.32195,0.0971562,0.0887
True,10,0.005,100,500,0.99,3,2,7,2,100,300,3.42006,0.0977125,0.0689
True,10,0.005,100,500,0.99,3,2,7,2,100,310,3.3876,0.0976792,0.0786
True,10,0.005,100,500,0.99,3,2,7,2,100,320,3.35933,0.0980192,0.0814
True,10,0.005,100,500,0.99,3,2,7,2,100,330,3.3043,0.0973166,0.0901
True,10,0.005,100,500,0.99,3,2,7,2,100,340,3.26891,0.0969987,0.099
True,10,0.005,100,500,0.99,3,2,7,2,100,350,3.39165,0.0976608,0.0791
True,10,0.005,100,500,0.99,3,2,7,2,100,360,3.25562,0.0971922,0.1003
True,10,0.005,100,500,0.99,3,2,7,2,100,370,3.25512,0.096888,0.1002
True,10,0.005,100,500,0.99,3,2,7,2,100,380,3.29301,0.096885,0.0984
True,10,0.005,100,500,0.99,3,2,7,2,100,390,3.24389,0.0968074,0.0998
True,10,0.005,100,500,0.99,3,2,7,2,100,400,3.32816,0.0972328,0.0898
True,10,0.005,100,500,0.99,3,2,7,2,100,410,3.36181,0.0969943,0.0971
True,10,0.005,100,500,0.99,3,2,7,2,100,420,3.34406,0.0971149,0.09
True,10,0.005,100,500,0.99,3,2,7,2,100,430,3.25449,0.097015,0.0993
True,10,0.005,100,500,0.99,3,2,7,2,100,440,3.24717,0.0968488,0.0996
True,10,0.005,100,500,0.99,3,2,7,2,100,450,3.22741,0.0968934,0.0924
True,10,0.005,100,500,0.99,3,2,7,2,100,460,3.35123,0.0971977,0.0994
True,10,0.005,100,500,0.99,3,2,7,2,100,470,3.27357,0.0972123,0.1033
True,10,0.005,100,500,0.99,3,2,7,2,100,480,3.2206,0.0967283,0.1093
True,10,0.005,100,500,0.99,3,2,7,2,100,490,3.13595,0.0965039,0.1175
True,10,0.005,100,500,0.99,3,2,7,2,100,500,3.07345,0.0963012,0.1185
True,10,0.005,100,500,0.99,3,2,7,2,100,510,3.86113,0.0969058,0.1102
True,10,0.005,100,500,0.99,3,2,7,2,100,520,3.25505,0.0959639,0.1269
True,10,0.005,100,500,0.99,3,2,7,2,100,530,3.19864,0.0958942,0.1181
True,10,0.005,100,500,0.99,3,2,7,2,100,540,3.02748,0.0958215,0.118
True,10,0.005,100,500,0.99,3,2,7,2,100,550,2.90355,0.0952052,0.1274
True,10,0.005,100,500,0.99,3,2,7,2,100,560,3.01183,0.0963089,0.1096
True,10,0.005,100,500,0.99,3,2,7,2,100,570,2.86569,0.0951619,0.1268
True,10,0.005,100,500,0.99,3,2,7,2,100,580,2.89207,0.0951686,0.1279
True,10,0.005,100,500,0.99,3,2,7,2,100,590,2.90059,0.095616,0.1375
True,10,0.005,100,500,0.99,3,2,7,2,100,600,2.86285,0.0951959,0.1298
True,10,0.005,100,500,0.99,3,2,7,2,100,610,2.82967,0.0950292,0.1384
True,10,0.005,100,500,0.99,3,2,7,2,100,620,2.86608,0.0954948,0.1385
True,10,0.005,100,500,0.99,3,2,7,2,100,630,2.83978,0.095131,0.1278
True,10,0.005,100,500,0.99,3,2,7,2,100,640,2.89768,0.0956705,0.1267
True,10,0.005,100,500,0.99,3,2,7,2,100,650,2.91584,0.0956398,0.1283
True,10,0.005,100,500,0.99,3,2,7,2,100,660,2.86841,0.0957907,0.1269
True,10,0.005,100,500,0.99,3,2,7,2,100,670,2.81259,0.0951608,0.1482
True,10,0.005,100,500,0.99,3,2,7,2,100,680,2.81958,0.0952031,0.1441
True,10,0.005,100,500,0.99,3,2,7,2,100,690,2.76241,0.0944222,0.1617
True,10,0.005,100,500,0.99,3,2,7,2,100,700,2.78875,0.094707,0.1508
True,10,0.005,100,500,0.99,3,2,7,2,100,710,2.75765,0.0942442,0.145
True,10,0.005,100,500,0.99,3,2,7,2,100,720,2.72782,0.0940038,0.1666
True,10,0.005,100,500,0.99,3,2,7,2,100,730,2.75961,0.0945208,0.1604
True,10,0.005,100,500,0.99,3,2,7,2,100,740,2.7434,0.0946037,0.1573
True,10,0.005,100,500,0.99,3,2,7,2,100,750,2.70783,0.0945935,0.1586
True,10,0.005,100,500,0.99,3,2,7,2,100,760,2.71879,0.0943151,0.1627
True,10,0.005,100,500,0.99,3,2,7,2,100,770,2.75429,0.0950826,0.1304
True,10,0.005,100,500,0.99,3,2,7,2,100,780,2.71937,0.0944911,0.1576
True,10,0.005,100,500,0.99,3,2,7,2,100,790,2.71833,0.0943891,0.1693
True,10,0.005,100,500,0.99,3,2,7,2,100,800,2.67823,0.0940694,0.162
True,10,0.005,100,500,0.99,3,2,7,2,100,810,2.75469,0.0948417,0.1432
True,10,0.005,100,500,0.99,3,2,7,2,100,820,2.68182,0.0943487,0.1806
True,10,0.005,100,500,0.99,3,2,7,2,100,830,2.66394,0.0938456,0.1838
True,10,0.005,100,500,0.99,3,2,7,2,100,840,2.70349,0.0942819,0.1471
True,10,0.005,100,500,0.99,3,2,7,2,100,850,2.74601,0.0941722,0.1544
True,10,0.005,100,500,0.99,3,2,7,2,100,860,2.78525,0.0946191,0.1524
True,10,0.005,100,500,0.99,3,2,7,2,100,870,2.71849,0.0945068,0.1477
True,10,0.005,100,500,0.99,3,2,7,2,100,880,2.67699,0.0942082,0.1604
True,10,0.005,100,500,0.99,3,2,7,2,100,890,2.64051,0.0943422,0.1577
True,10,0.005,100,500,0.99,3,2,7,2,100,900,2.67081,0.0945704,0.1575
True,10,0.005,100,500,0.99,3,2,7,2,100,910,2.66644,0.0940618,0.1653
True,10,0.005,100,500,0.99,3,2,7,2,100,920,2.60484,0.0936987,0.1854
True,10,0.005,100,500,0.99,3,2,7,2,100,930,2.68783,0.0944734,0.17
True,10,0.005,100,500,0.99,3,2,7,2,100,940,2.73575,0.0944196,0.1576
True,10,0.005,100,500,0.99,3,2,7,2,100,950,2.60048,0.0937145,0.1633
True,10,0.005,100,500,0.99,3,2,7,2,100,960,2.55437,0.0931155,0.2172
True,10,0.005,100,500,0.99,3,2,7,2,100,970,2.49342,0.093026,0.2019
True,10,0.005,100,500,0.99,3,2,7,2,100,980,2.44977,0.0925481,0.2061
True,10,0.005,100,500,0.99,3,2,7,2,100,990,2.53904,0.0929819,0.208
True,10,0.005,100,500,0.99,3,2,7,2,100,1000,2.68231,0.0948082,0.1786
True,10,0.005,100,500,0.99,3,2,7,2,100,1010,4.14304,0.0983331,0.0767
True,10,0.005,100,500,0.99,3,2,7,2,100,1020,2.96001,0.0961271,0.1429
True,10,0.005,100,500,0.99,3,2,7,2,100,1030,3.16891,0.0955456,0.178
True,10,0.005,100,500,0.99,3,2,7,2,100,1040,2.70392,0.0942215,0.1948
True,10,0.005,100,500,0.99,3,2,7,2,100,1050,3.26919,0.0972168,0.1247
True,10,0.005,100,500,0.99,3,2,7,2,100,1060,3.10603,0.0970388,0.1029
True,10,0.005,100,500,0.99,3,2,7,2,100,1070,2.92737,0.0961149,0.1369
True,10,0.005,100,500,0.99,3,2,7,2,100,1080,2.88615,0.0960491,0.144
True,10,0.005,100,500,0.99,3,2,7,2,100,1090,2.9458,0.0967149,0.1343
True,10,0.005,100,500,0.99,3,2,7,2,100,1100,2.79038,0.0956832,0.1631
True,10,0.005,100,500,0.99,3,2,7,2,100,1110,2.77235,0.095203,0.1766
True,10,0.005,100,500,0.99,3,2,7,2,100,1120,2.71609,0.0950112,0.17
True,10,0.005,100,500,0.99,3,2,7,2,100,1130,2.67073,0.094948,0.1762
True,10,0.005,100,500,0.99,3,2,7,2,100,1140,2.61088,0.0943085,0.1871
True,10,0.005,100,500,0.99,3,2,7,2,100,1150,2.67315,0.0953181,0.1574
True,10,0.005,100,500,0.99,3,2,7,2,100,1160,2.66341,0.0948436,0.1878
True,10,0.005,100,500,0.99,3,2,7,2,100,1170,2.79775,0.0961225,0.1477
True,10,0.005,100,500,0.99,3,2,7,2,100,1180,2.87723,0.0965179,0.1406
True,10,0.005,100,500,0.99,3,2,7,2,100,1190,2.78979,0.095923,0.148
True,10,0.005,100,500,0.99,3,2,7,2,100,1200,2.85807,0.096039,0.1591
True,10,0.005,100,500,0.99,3,2,7,2,100,1210,2.72054,0.0956414,0.1656
True,10,0.005,100,500,0.99,3,2,7,2,100,1220,2.65193,0.0950757,0.1986
True,10,0.005,100,500,0.99,3,2,7,2,100,1230,2.56011,0.0943517,0.2008
True,10,0.005,100,500,0.99,3,2,7,2,100,1240,2.58085,0.094375,0.1906
True,10,0.005,100,500,0.99,3,2,7,2,100,1250,2.55937,0.0945098,0.1937
True,10,0.005,100,500,0.99,3,2,7,2,100,1260,2.52715,0.0940153,0.2024
True,10,0.005,100,500,0.99,3,2,7,2,100,1270,2.46282,0.093392,0.2038
True,10,0.005,100,500,0.99,3,2,7,2,100,1280,2.44327,0.0929366,0.2072
True,10,0.005,100,500,0.99,3,2,7,2,100,1290,2.48142,0.0936955,0.1873
True,10,0.005,100,500,0.99,3,2,7,2,100,1300,2.38184,0.0924257,0.2213
True,10,0.005,100,500,0.99,3,2,7,2,100,1310,2.45934,0.0934915,0.1867
True,10,0.005,100,500,0.99,3,2,7,2,100,1320,2.70912,0.0947386,0.1698
True,10,0.005,100,500,0.99,3,2,7,2,100,1330,2.88847,0.0956362,0.1409
True,10,0.005,100,500,0.99,3,2,7,2,100,1340,2.46167,0.0928781,0.2113
True,10,0.005,100,500,0.99,3,2,7,2,100,1350,2.38948,0.0925223,0.2383
True,10,0.005,100,500,0.99,3,2,7,2,100,1360,2.37478,0.0923512,0.2374
True,10,0.005,100,500,0.99,3,2,7,2,100,1370,2.41557,0.0929786,0.2043
True,10,0.005,100,500,0.99,3,2,7,2,100,1380,2.29546,0.0911529,0.2585
True,10,0.005,100,500,0.99,3,2,7,2,100,1390,2.26322,0.0909187,0.2667
True,10,0.005,100,500,0.99,3,2,7,2,100,1400,2.24663,0.0908452,0.2642
True,10,0.005,100,500,0.99,3,2,7,2,100,1410,2.20372,0.0901697,0.2867
True,10,0.005,100,500,0.99,3,2,7,2,100,1420,2.29533,0.0910864,0.2682
True,10,0.005,100,500,0.99,3,2,7,2,100,1430,2.14565,0.0891754,0.2937
True,10,0.005,100,500,0.99,3,2,7,2,100,1440,2.35006,0.0924765,0.2399
True,10,0.005,100,500,0.99,3,2,7,2,100,1450,2.71606,0.0949929,0.1878
True,10,0.005,100,500,0.99,3,2,7,2,100,1460,2.35898,0.091785,0.2496
True,10,0.005,100,500,0.99,3,2,7,2,100,1470,2.19486,0.090711,0.2683
True,10,0.005,100,500,0.99,3,2,7,2,100,1480,2.16041,0.0901306,0.2799
True,10,0.005,100,500,0.99,3,2,7,2,100,1490,2.12328,0.0897006,0.2846
True,10,0.005,100,500,0.99,3,2,7,2,100,1500,2.14106,0.0893642,0.3
True,10,0.005,100,500,0.99,3,2,7,2,100,1510,3.47352,0.0967065,0.174
True,10,0.005,100,500,0.99,3,2,7,2,100,1520,2.65452,0.0948298,0.1528
True,10,0.005,100,500,0.99,3,2,7,2,100,1530,2.35412,0.092276,0.2662
True,10,0.005,100,500,0.99,3,2,7,2,100,1540,2.15562,0.0902186,0.2717
True,10,0.005,100,500,0.99,3,2,7,2,100,1550,2.08416,0.0896698,0.3011
True,10,0.005,100,500,0.99,3,2,7,2,100,1560,1.97566,0.0879854,0.3288
True,10,0.005,100,500,0.99,3,2,7,2,100,1570,1.86839,0.0869725,0.3501
True,10,0.005,100,500,0.99,3,2,7,2,100,1580,1.84673,0.0858671,0.3539
True,10,0.005,100,500,0.99,3,2,7,2,100,1590,1.77028,0.0856364,0.3838
True,10,0.005,100,500,0.99,3,2,7,2,100,1600,1.68688,0.0835952,0.4131
True,10,0.005,100,500,0.99,3,2,7,2,100,1610,1.72194,0.0844076,0.3936
True,10,0.005,100,500,0.99,3,2,7,2,100,1620,2.07175,0.0880434,0.3218
True,10,0.005,100,500,0.99,3,2,7,2,100,1630,1.89607,0.0876423,0.3407
True,10,0.005,100,500,0.99,3,2,7,2,100,1640,1.68885,0.0838447,0.3935
True,10,0.005,100,500,0.99,3,2,7,2,100,1650,1.51306,0.0814197,0.4618
True,10,0.005,100,500,0.99,3,2,7,2,100,1660,1.52166,0.0816916,0.4466
True,10,0.005,100,500,0.99,3,2,7,2,100,1670,1.46801,0.0806191,0.4524
True,10,0.005,100,500,0.99,3,2,7,2,100,1680,1.50125,0.0806078,0.4575
True,10,0.005,100,500,0.99,3,2,7,2,100,1690,1.42037,0.0788724,0.4976
True,10,0.005,100,500,0.99,3,2,7,2,100,1700,1.49323,0.0817213,0.4272
True,10,0.005,100,500,0.99,3,2,7,2,100,1710,1.39328,0.0789063,0.5003
True,10,0.005,100,500,0.99,3,2,7,2,100,1720,1.25583,0.0756801,0.5184
True,10,0.005,100,500,0.99,3,2,7,2,100,1730,1.27258,0.0760844,0.5345
True,10,0.005,100,500,0.99,3,2,7,2,100,1740,1.22494,0.0746119,0.545
True,10,0.005,100,500,0.99,3,2,7,2,100,1750,1.24028,0.0747353,0.5288
True,10,0.005,100,500,0.99,3,2,7,2,100,1760,1.437,0.0795489,0.4823
True,10,0.005,100,500,0.99,3,2,7,2,100,1770,1.40329,0.0789334,0.4809
True,10,0.005,100,500,0.99,3,2,7,2,100,1780,1.22,0.0742294,0.554
True,10,0.005,100,500,0.99,3,2,7,2,100,1790,1.245,0.0746892,0.518
True,10,0.005,100,500,0.99,3,2,7,2,100,1800,1.09771,0.0699972,0.6269
True,10,0.005,100,500,0.99,3,2,7,2,100,1810,1.09378,0.0705679,0.6105
True,10,0.005,100,500,0.99,3,2,7,2,100,1820,1.33111,0.0779473,0.5179
True,10,0.005,100,500,0.99,3,2,7,2,100,1830,0.969016,0.0667307,0.676
True,10,0.005,100,500,0.99,3,2,7,2,100,1840,1.12882,0.0732699,0.5796
True,10,0.005,100,500,0.99,3,2,7,2,100,1850,0.970405,0.0676382,0.6629
True,10,0.005,100,500,0.99,3,2,7,2,100,1860,0.91487,0.065689,0.6566
True,10,0.005,100,500,0.99,3,2,7,2,100,1870,0.807165,0.0623136,0.7114
True,10,0.005,100,500,0.99,3,2,7,2,100,1880,0.827554,0.0625711,0.7042
True,10,0.005,100,500,0.99,3,2,7,2,100,1890,0.74944,0.0601893,0.7011
True,10,0.005,100,500,0.99,3,2,7,2,100,1900,0.703112,0.0579752,0.7598
True,10,0.005,100,500,0.99,3,2,7,2,100,1910,0.666636,0.05643,0.7546
True,10,0.005,100,500,0.99,3,2,7,2,100,1920,0.59202,0.052519,0.8126
True,10,0.005,100,500,0.99,3,2,7,2,100,1930,0.623187,0.0543767,0.7754
True,10,0.005,100,500,0.99,3,2,7,2,100,1940,0.653289,0.0542639,0.7795
True,10,0.005,100,500,0.99,3,2,7,2,100,1950,0.661606,0.0567398,0.7442
True,10,0.005,100,500,0.99,3,2,7,2,100,1960,0.616162,0.0533719,0.7865
True,10,0.005,100,500,0.99,3,2,7,2,100,1970,0.596363,0.0533859,0.7883
True,10,0.005,100,500,0.99,3,2,7,2,100,1980,0.472467,0.0462957,0.8465
True,10,0.005,100,500,0.99,3,2,7,2,100,1990,0.682222,0.0562195,0.7686
True,10,0.005,100,500,0.99,3,2,7,2,100,2000,0.66834,0.0560002,0.7522
True,10,0.005,100,500,0.99,3,2,7,2,100,2010,2.29184,0.0806706,0.4695
True,10,0.005,100,500,0.99,3,2,7,2,100,2020,1.20012,0.0680629,0.6394
True,10,0.005,100,500,0.99,3,2,7,2,100,2030,0.858315,0.0598926,0.7275
True,10,0.005,100,500,0.99,3,2,7,2,100,2040,0.699626,0.0558877,0.7647
True,10,0.005,100,500,0.99,3,2,7,2,100,2050,0.589392,0.051563,0.7906
True,10,0.005,100,500,0.99,3,2,7,2,100,2060,0.607989,0.0532642,0.7948
True,10,0.005,100,500,0.99,3,2,7,2,100,2070,0.535088,0.0496129,0.8104
True,10,0.005,100,500,0.99,3,2,7,2,100,2080,0.534173,0.0494684,0.8093
True,10,0.005,100,500,0.99,3,2,7,2,100,2090,0.452588,0.0457715,0.8525
True,10,0.005,100,500,0.99,3,2,7,2,100,2100,0.377301,0.0420828,0.8663
True,10,0.005,100,500,0.99,3,2,7,2,100,2110,0.510952,0.0467866,0.8467
True,10,0.005,100,500,0.99,3,2,7,2,100,2120,0.438493,0.0445507,0.8432
True,10,0.005,100,500,0.99,3,2,7,2,100,2130,0.413184,0.0448908,0.8526
True,10,0.005,100,500,0.99,3,2,7,2,100,2140,0.382372,0.0416585,0.884
True,10,0.005,100,500,0.99,3,2,7,2,100,2150,0.299117,0.0364447,0.9105
True,10,0.005,100,500,0.99,3,2,7,2,100,2160,0.234981,0.0311206,0.9491
True,10,0.005,100,500,0.99,3,2,7,2,100,2170,0.416261,0.0409778,0.8905
True,10,0.005,100,500,0.99,3,2,7,2,100,2180,0.209036,0.0298239,0.9449
True,10,0.005,100,500,0.99,3,2,7,2,100,2190,0.200891,0.0296737,0.9465
True,10,0.005,100,500,0.99,3,2,7,2,100,2200,0.241948,0.0344585,0.9186
True,10,0.005,100,500,0.99,3,2,7,2,100,2210,0.168822,0.0268383,0.9561
True,10,0.005,100,500,0.99,3,2,7,2,100,2220,0.51865,0.0463078,0.8734
True,10,0.005,100,500,0.99,3,2,7,2,100,2230,0.561705,0.0507466,0.8345
True,10,0.005,100,500,0.99,3,2,7,2,100,2240,0.24928,0.0340845,0.919
True,10,0.005,100,500,0.99,3,2,7,2,100,2250,0.211932,0.0314201,0.9308
True,10,0.005,100,500,0.99,3,2,7,2,100,2260,0.182215,0.0277143,0.9445
True,10,0.005,100,500,0.99,3,2,7,2,100,2270,0.172355,0.0282194,0.9456
True,10,0.005,100,500,0.99,3,2,7,2,100,2280,0.128474,0.0235125,0.9627
True,10,0.005,100,500,0.99,3,2,7,2,100,2290,0.176475,0.0276322,0.9435
True,10,0.005,100,500,0.99,3,2,7,2,100,2300,0.151844,0.0264671,0.956
True,10,0.005,100,500,0.99,3,2,7,2,100,2310,0.151461,0.0256782,0.9554
True,10,0.005,100,500,0.99,3,2,7,2,100,2320,0.105459,0.0207094,0.9741
True,10,0.005,100,500,0.99,3,2,7,2,100,2330,0.123007,0.023385,0.9648
True,10,0.005,100,500,0.99,3,2,7,2,100,2340,0.131907,0.023976,0.9654
True,10,0.005,100,500,0.99,3,2,7,2,100,2350,0.10223,0.0210029,0.9709
True,10,0.005,100,500,0.99,3,2,7,2,100,2360,0.145656,0.0265425,0.9552
True,10,0.005,100,500,0.99,3,2,7,2,100,2370,0.12435,0.0248207,0.9486
True,10,0.005,100,500,0.99,3,2,7,2,100,2380,0.113954,0.0223761,0.9634
True,10,0.005,100,500,0.99,3,2,7,2,100,2390,0.130145,0.0252336,0.9591
True,10,0.005,100,500,0.99,3,2,7,2,100,2400,0.104039,0.021919,0.9686
True,10,0.005,100,500,0.99,3,2,7,2,100,2410,0.100661,0.0215054,0.9651
True,10,0.005,100,500,0.99,3,2,7,2,100,2420,0.126136,0.024376,0.9629
True,10,0.005,100,500,0.99,3,2,7,2,100,2430,0.132661,0.0235589,0.9655
True,10,0.005,100,500,0.99,3,2,7,2,100,2440,0.0778204,0.0181887,0.979
True,10,0.005,100,500,0.99,3,2,7,2,100,2450,0.0828582,0.019043,0.9748
True,10,0.005,100,500,0.99,3,2,7,2,100,2460,0.100603,0.0218365,0.9667
True,10,0.005,100,500,0.99,3,2,7,2,100,2470,0.0940775,0.0206416,0.9729
True,10,0.005,100,500,0.99,3,2,7,2,100,2480,0.0857375,0.0196018,0.9745
True,10,0.005,100,500,0.99,3,2,7,2,100,2490,0.25828,0.0276466,0.9527
True,10,0.005,100,500,0.99,3,2,7,2,100,2500,0.0916802,0.0200134,0.974
True,10,0.005,100,500,0.99,3,2,7,2,100,2510,1.27113,0.0636969,0.6971
True,10,0.005,100,500,0.99,3,2,7,2,100,2520,0.459171,0.0466377,0.8425
True,10,0.005,100,500,0.99,3,2,7,2,100,2530,0.2737,0.0359331,0.91
True,10,0.005,100,500,0.99,3,2,7,2,100,2540,0.18529,0.0281816,0.9456
True,10,0.005,100,500,0.99,3,2,7,2,100,2550,0.156622,0.0262367,0.95
True,10,0.005,100,500,0.99,3,2,7,2,100,2560,0.186474,0.0277904,0.9499
True,10,0.005,100,500,0.99,3,2,7,2,100,2570,0.144301,0.0255748,0.9483
True,10,0.005,100,500,0.99,3,2,7,2,100,2580,0.11872,0.0226583,0.9713
True,10,0.005,100,500,0.99,3,2,7,2,100,2590,0.152407,0.0260442,0.9576
True,10,0.005,100,500,0.99,3,2,7,2,100,2600,0.134266,0.0253648,0.945
True,10,0.005,100,500,0.99,3,2,7,2,100,2610,0.117254,0.0242086,0.954
True,10,0.005,100,500,0.99,3,2,7,2,100,2620,0.142886,0.0264226,0.9521
True,10,0.005,100,500,0.99,3,2,7,2,100,2630,0.108199,0.0228307,0.9564
True,10,0.005,100,500,0.99,3,2,7,2,100,2640,0.0982029,0.022204,0.9579
True,10,0.005,100,500,0.99,3,2,7,2,100,2650,0.0963469,0.021321,0.959
True,10,0.005,100,500,0.99,3,2,7,2,100,2660,0.0979212,0.0208519,0.9713
True,10,0.005,100,500,0.99,3,2,7,2,100,2670,0.0977566,0.0217664,0.9656
True,10,0.005,100,500,0.99,3,2,7,2,100,2680,0.0852432,0.0194885,0.974
True,10,0.005,100,500,0.99,3,2,7,2,100,2690,0.206379,0.0326304,0.9275
True,10,0.005,100,500,0.99,3,2,7,2,100,2700,0.226441,0.0329431,0.9364
True,10,0.005,100,500,0.99,3,2,7,2,100,2710,0.130403,0.025004,0.9541
True,10,0.005,100,500,0.99,3,2,7,2,100,2720,0.110797,0.0225392,0.9679
True,10,0.005,100,500,0.99,3,2,7,2,100,2730,0.0993857,0.0219776,0.9598
True,10,0.005,100,500,0.99,3,2,7,2,100,2740,0.0953353,0.0221627,0.9544
True,10,0.005,100,500,0.99,3,2,7,2,100,2750,0.125824,0.0251063,0.9501
True,10,0.005,100,500,0.99,3,2,7,2,100,2760,0.0799012,0.0190633,0.9729
True,10,0.005,100,500,0.99,3,2,7,2,100,2770,0.0797681,0.0195403,0.9698
True,10,0.005,100,500,0.99,3,2,7,2,100,2780,0.0811792,0.0195294,0.975
True,10,0.005,100,500,0.99,3,2,7,2,100,2790,0.121892,0.0230736,0.9654
True,10,0.005,100,500,0.99,3,2,7,2,100,2800,0.0937811,0.0217416,0.9629
True,10,0.005,100,500,0.99,3,2,7,2,100,2810,0.0843274,0.0207198,0.9706
True,10,0.005,100,500,0.99,3,2,7,2,100,2820,0.154114,0.0279901,0.9494
True,10,0.005,100,500,0.99,3,2,7,2,100,2830,0.0894924,0.020198,0.9758
True,10,0.005,100,500,0.99,3,2,7,2,100,2840,0.115306,0.0246353,0.9555
True,10,0.005,100,500,0.99,3,2,7,2,100,2850,0.0946889,0.0208936,0.9735
True,10,0.005,100,500,0.99,3,2,7,2,100,2860,0.141291,0.02108,0.9708
True,10,0.005,100,500,0.99,3,2,7,2,100,2870,0.115922,0.0218123,0.9776
True,10,0.005,100,500,0.99,3,2,7,2,100,2880,0.0713305,0.0187428,0.9744
True,10,0.005,100,500,0.99,3,2,7,2,100,2890,0.0823189,0.0214362,0.9558
True,10,0.005,100,500,0.99,3,2,7,2,100,2900,0.0729813,0.0187446,0.9761
True,10,0.005,100,500,0.99,3,2,7,2,100,2910,0.09218,0.0223439,0.9645
True,10,0.005,100,500,0.99,3,2,7,2,100,2920,0.0731215,0.0192466,0.9748
True,10,0.005,100,500,0.99,3,2,7,2,100,2930,0.068661,0.0182387,0.9809
True,10,0.005,100,500,0.99,3,2,7,2,100,2940,0.0648323,0.0177545,0.9775
True,10,0.005,100,500,0.99,3,2,7,2,100,2950,0.0659802,0.0180733,0.9802
True,10,0.005,100,500,0.99,3,2,7,2,100,2960,0.129937,0.0271205,0.9478
True,10,0.005,100,500,0.99,3,2,7,2,100,2970,0.0972506,0.0238388,0.9533
True,10,0.005,100,500,0.99,3,2,7,2,100,2980,0.0636281,0.016958,0.9833
True,10,0.005,100,500,0.99,3,2,7,2,100,2990,0.0753286,0.019802,0.9703
True,10,0.005,100,500,0.99,3,2,7,2,100,3000,0.117435,0.0233305,0.9604
True,10,0.005,100,500,0.99,3,2,7,2,100,3010,0.68455,0.0518263,0.8075
True,10,0.005,100,500,0.99,3,2,7,2,100,3020,0.253854,0.0343377,0.9293
True,10,0.005,100,500,0.99,3,2,7,2,100,3030,0.210283,0.0323974,0.9224
True,10,0.005,100,500,0.99,3,2,7,2,100,3040,0.13858,0.0259571,0.952
True,10,0.005,100,500,0.99,3,2,7,2,100,3050,0.13996,0.0262876,0.9543
True,10,0.005,100,500,0.99,3,2,7,2,100,3060,0.101592,0.022008,0.9667
True,10,0.005,100,500,0.99,3,2,7,2,100,3070,0.0906133,0.0207129,0.971
True,10,0.005,100,500,0.99,3,2,7,2,100,3080,0.10791,0.0228398,0.9616
True,10,0.005,100,500,0.99,3,2,7,2,100,3090,0.0867042,0.0195141,0.977
True,10,0.005,100,500,0.99,3,2,7,2,100,3100,0.0961638,0.0222043,0.9634
True,10,0.005,100,500,0.99,3,2,7,2,100,3110,0.0788186,0.0198162,0.9724
True,10,0.005,100,500,0.99,3,2,7,2,100,3120,0.0856944,0.0209318,0.9676
True,10,0.005,100,500,0.99,3,2,7,2,100,3130,0.0867003,0.0210708,0.9668
True,10,0.005,100,500,0.99,3,2,7,2,100,3140,0.110157,0.0233425,0.9603
True,10,0.005,100,500,0.99,3,2,7,2,100,3150,0.0898387,0.0206897,0.9725
True,10,0.005,100,500,0.99,3,2,7,2,100,3160,0.131638,0.0261329,0.9492
True,10,0.005,100,500,0.99,3,2,7,2,100,3170,0.0843074,0.0203193,0.9687
True,10,0.005,100,500,0.99,3,2,7,2,100,3180,0.0752025,0.0196749,0.9715
True,10,0.005,100,500,0.99,3,2,7,2,100,3190,0.0694276,0.0186402,0.9719
True,10,0.005,100,500,0.99,3,2,7,2,100,3200,0.0956401,0.0230562,0.9634
True,10,0.005,100,500,0.99,3,2,7,2,100,3210,0.0715122,0.0188234,0.9713
True,10,0.005,100,500,0.99,3,2,7,2,100,3220,0.0774559,0.0204372,0.9671
True,10,0.005,100,500,0.99,3,2,7,2,100,3230,0.0691049,0.0186709,0.9766
True,10,0.005,100,500,0.99,3,2,7,2,100,3240,0.0671997,0.0186807,0.9749
True,10,0.005,100,500,0.99,3,2,7,2,100,3250,0.0563433,0.0168599,0.9814
True,10,0.005,100,500,0.99,3,2,7,2,100,3260,0.0845284,0.0211371,0.9642
True,10,0.005,100,500,0.99,3,2,7,2,100,3270,0.0614859,0.0182684,0.9762
