cost,cost_step,batches,learning rate,batch_size,per_batch,dropout,beta,k_conv,n_conv1,n_conv2,n_layer,n_lstm,n_steps,train step,xentropy,rmse,accuracy,xentropy_last,rmse_last,accuracy_last
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,108,26.5764,48.873,0.349474,4.72697,20.0201,0.82
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,109,26.6286,48.9258,0.351688,4.61379,19.8473,0.82
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,110,26.6045,48.97,0.35314,4.41956,19.7004,0.82
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,111,26.546,49.0194,0.353176,4.12926,19.5842,0.82
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,112,26.4818,49.0523,0.351615,3.83185,19.498,0.82
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,113,26.491,49.0977,0.350744,3.63319,19.4088,0.84
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,114,26.6218,49.1101,0.35049,3.57281,19.2732,0.84
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,115,26.8278,49.1573,0.351978,3.54575,19.1495,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,116,26.9844,49.1566,0.353902,3.52757,19.0484,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,117,27.0683,49.1913,0.353648,3.4705,18.961,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,118,27.1732,49.2316,0.353793,3.45947,18.8899,0.82
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,119,27.3974,49.319,0.352414,3.50435,18.7996,0.84
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,120,27.6395,49.4231,0.351543,3.51817,18.7256,0.82
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,121,27.7937,49.5183,0.350454,3.45389,18.5997,0.8
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,122,27.8534,49.6048,0.349655,3.39713,18.5123,0.82
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,123,27.92,49.7156,0.34922,3.36264,18.4371,0.84
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,124,27.998,49.8472,0.347514,3.32579,18.3659,0.86
