cost,cost_step,batches,learning rate,batch_size,per_batch,dropout,beta,k_conv,n_conv1,n_conv2,n_layer,n_lstm,n_steps,train step,xentropy,rmse,accuracy,xentropy_last,rmse_last,accuracy_last
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,108,29.2907,49.2119,0.367125,6.19903,21.1453,0.742857
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,109,29.823,49.3589,0.363028,6.19367,22.0901,0.742857
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,110,29.6158,49.2906,0.366606,6.45197,20.96,0.714286
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,111,29.488,49.3855,0.366814,6.46481,20.5722,0.742857
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,112,29.669,49.5744,0.359969,6.58533,20.4096,0.742857
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,113,29.8276,49.7047,0.357739,6.6498,20.3141,0.771429
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,114,30.042,49.8024,0.357895,6.57627,20.1284,0.771429
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,115,30.3082,49.887,0.358517,6.42152,19.9286,0.771429
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,116,30.5149,49.9377,0.358828,6.31589,19.8242,0.771429
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,117,30.5968,49.9573,0.358569,6.28391,19.8253,0.771429
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,118,30.4196,49.9557,0.358621,6.28481,19.6723,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,119,30.1055,49.9069,0.358984,6.29937,19.528,0.771429
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,120,29.7218,49.9502,0.356858,6.35967,19.4617,0.771429
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,121,29.3227,49.9834,0.355821,6.3264,19.3935,0.771429
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,122,29.0021,50.0109,0.357376,6.23807,19.3252,0.771429
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,123,28.7498,50.0198,0.358361,6.14587,19.2625,0.742857
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,124,28.6094,50.0481,0.360954,6.08633,19.222,0.742857
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,125,28.5438,50.0254,0.361473,6.0209,19.1767,0.742857
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,126,28.5345,49.9969,0.362406,5.95373,19.1144,0.742857
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,127,28.6638,49.9841,0.363184,5.88703,19.0426,0.742857
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,128,28.9525,50.0392,0.361162,5.82175,18.9519,0.742857
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,129,29.2664,50.1225,0.360124,5.75978,18.8447,0.742857
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,130,29.5176,50.2344,0.359865,5.69584,18.7501,0.742857
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,131,29.7657,50.3293,0.357635,5.67344,18.675,0.771429
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,132,29.8268,50.3621,0.356806,5.66535,18.5884,0.771429
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,133,29.743,50.3568,0.356702,5.62317,18.4909,0.771429
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,134,29.5341,50.3196,0.356754,5.54691,18.4056,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,135,29.2845,50.2485,0.356702,5.44665,18.3393,0.8
