cost,cost_step,batches,learning rate,batch_size,per_batch,dropout,beta,k_conv,n_conv1,n_conv2,n_layer,n_lstm,n_steps,train step,xentropy,rmse,accuracy,xentropy_last,rmse_last,accuracy_last
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,74,11.641,40.1679,0.419608,11.5642,40.0954,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,75,11.5186,40.1603,0.419608,11.4494,40.0886,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,76,11.4087,40.1563,0.419608,11.3351,40.0822,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,77,11.2874,40.143,0.419608,11.2219,40.0763,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,78,11.1846,40.14,0.419608,11.1104,40.071,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,79,11.0746,40.135,0.419608,11.0012,40.0661,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,80,10.9696,40.1294,0.419608,10.8949,40.0616,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,81,10.8545,40.1238,0.419608,10.7919,40.0575,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,82,10.7669,40.1181,0.419608,10.6929,40.0538,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,83,10.6694,40.1124,0.419608,10.5981,40.0505,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,84,10.5734,40.1095,0.419608,10.508,40.0476,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,85,10.4932,40.1077,0.419608,10.4227,40.0449,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,86,10.4148,40.1024,0.419608,10.3426,40.0426,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,87,10.3333,40.1003,0.419608,10.2676,40.0405,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,88,10.2588,40.0969,0.419608,10.1977,40.0388,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,89,10.1998,40.0967,0.419608,10.1327,40.0372,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,90,10.1355,40.0964,0.419608,10.0726,40.0359,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,91,10.0865,40.0951,0.419608,10.0169,40.0348,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,92,10.0279,40.0915,0.419608,9.96543,40.0339,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,93,9.98048,40.0873,0.419608,9.91771,40.0331,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,94,9.93642,40.0872,0.419608,9.87338,40.0325,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,95,9.89542,40.0877,0.419608,9.83204,40.032,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,96,9.85346,40.0848,0.419608,9.79332,40.0317,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,97,9.8222,40.0788,0.419608,9.75688,40.0314,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,98,9.78353,40.0794,0.419608,9.72242,40.0312,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,99,9.74617,40.0819,0.419608,9.68971,40.0311,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,100,9.71707,40.0786,0.419608,9.65861,40.031,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,-1,10.0744,40.5127,0.439305,11.5439,40.2835,0.371429
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,101,9.6917,40.0795,0.419608,9.62897,40.031,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,102,9.66326,40.0765,0.419608,9.60081,40.031,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,103,9.63008,40.0756,0.419608,9.57416,40.0311,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,104,9.60466,40.0777,0.419608,9.54913,40.0311,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,105,9.58957,40.0783,0.419608,9.52584,40.0312,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,106,9.56758,40.0783,0.419608,9.50449,40.0312,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,107,9.54698,40.0792,0.419608,9.48521,40.0313,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,108,9.52511,40.0776,0.419608,9.46821,40.0314,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,109,9.51607,40.0806,0.419608,9.45362,40.0314,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,110,9.49872,40.0791,0.419608,9.44154,40.0315,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,111,9.49148,40.0809,0.419608,9.43204,40.0315,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,112,9.48922,40.0801,0.419608,9.42512,40.0315,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,113,9.48447,40.078,0.419608,9.42074,40.0316,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,114,9.48378,40.0789,0.419608,9.41877,40.0316,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,115,9.48373,40.0783,0.419608,9.41905,40.0316,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,116,9.48417,40.0775,0.419608,9.42137,40.0316,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,117,9.48913,40.0774,0.419608,9.42549,40.0315,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,118,9.49086,40.0786,0.419608,9.43113,40.0315,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,119,9.4962,40.0797,0.419608,9.438,40.0315,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,120,9.5076,40.078,0.419608,9.44583,40.0315,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,121,9.51595,40.0783,0.419608,9.45432,40.0314,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,122,9.519,40.0781,0.419608,9.46323,40.0314,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,123,9.53371,40.0761,0.419608,9.47231,40.0313,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,124,9.54427,40.0765,0.419608,9.48138,40.0313,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,125,9.55023,40.0783,0.419608,9.49026,40.0313,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,126,9.56191,40.077,0.419608,9.49884,40.0312,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,127,9.56847,40.0775,0.419608,9.50704,40.0312,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,128,9.57401,40.0779,0.419608,9.51483,40.0312,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,129,9.58506,40.0775,0.419608,9.52216,40.0311,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,130,9.59109,40.0773,0.419608,9.52908,40.0311,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,131,9.59285,40.0789,0.419608,9.5356,40.0311,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,132,9.60677,40.0805,0.419608,9.5418,40.0311,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,133,9.60798,40.0807,0.419608,9.5477,40.0311,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,134,9.60999,40.0785,0.419608,9.55337,40.0311,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,135,9.61503,40.0779,0.419608,9.55884,40.031,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,136,9.62525,40.0788,0.419608,9.56418,40.031,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,137,9.63041,40.0781,0.419608,9.5694,40.031,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,138,9.63209,40.0776,0.419608,9.57451,40.031,0.421801
